customer_id,subscription_status,country,currency
3443,active,India,INR
3464,active,Japan,JPY
6172,inactive,UK,GBP
991,active,Germany,EUR
2826,active,UK,GBP
3941,active,UK,GBP
6847,inactive,Japan,JPY
2889,active,UK,GBP
6821,inactive,Germany,EUR
4013,active,UK,GBP
513,active,USA,USD
4317,active,India,INR
6283,inactive,Japan,JPY
185,active,Canada,CAD
6514,inactive,Japan,JPY
1803,active,India,INR
3929,active,USA,USD
5672,inactive,Canada,CAD
7834,inactive,Canada,CAD
8014,inactive,Canada,CAD
8173,inactive,Canada,CAD
3358,active,UK,GBP
3586,active,India,INR
1157,active,India,INR
3654,active,Japan,JPY
6038,inactive,Germany,EUR
6117,inactive,India,INR
7642,inactive,USA,USD
4167,active,USA,USD
6471,inactive,UK,GBP
6154,inactive,Japan,JPY
6622,inactive,Germany,EUR
1472,active,USA,USD
7856,inactive,UK,GBP
4143,active,India,INR
3680,active,Germany,EUR
3656,active,USA,USD
4934,active,UK,GBP
1634,active,Germany,EUR
2297,active,Canada,CAD
1450,active,Canada,CAD
4986,active,Germany,EUR
1107,active,Japan,JPY
6295,inactive,Japan,JPY
6400,inactive,UK,GBP
369,active,Germany,EUR
5383,inactive,Canada,CAD
7412,inactive,Canada,CAD
4722,active,UK,GBP
2170,active,UK,GBP
310,active,India,INR
1089,active,USA,USD
7851,inactive,India,INR
1899,active,UK,GBP
6524,inactive,Germany,EUR
7944,inactive,Japan,JPY
5748,inactive,Germany,EUR
5000,active,Canada,CAD
1298,active,Canada,CAD
6473,inactive,UK,GBP
7403,inactive,USA,USD
483,active,Japan,JPY
2733,active,USA,USD
7692,inactive,Canada,CAD
7636,inactive,Germany,EUR
5188,inactive,Canada,CAD
3316,active,India,INR
6969,inactive,Germany,EUR
1324,active,Canada,CAD
6209,inactive,UK,GBP
5727,inactive,India,INR
5606,inactive,Japan,JPY
1184,active,USA,USD
3542,active,USA,USD
1986,active,USA,USD
789,active,USA,USD
5106,inactive,Canada,CAD
5443,inactive,Canada,CAD
4662,active,Japan,JPY
438,active,UK,GBP
6975,inactive,Germany,EUR
5102,inactive,Canada,CAD
7315,inactive,USA,USD
4072,active,UK,GBP
6941,inactive,Japan,JPY
1732,active,Germany,EUR
781,active,India,INR
3368,active,India,INR
575,active,USA,USD
1773,active,USA,USD
1189,active,UK,GBP
1394,active,USA,USD
1619,active,UK,GBP
931,active,UK,GBP
2690,active,Japan,JPY
4962,active,India,INR
6936,inactive,Germany,EUR
4808,active,UK,GBP
1925,active,USA,USD
4568,active,UK,GBP
4742,active,Germany,EUR
3174,active,Japan,JPY
3220,active,USA,USD
473,active,UK,GBP
3653,active,USA,USD
1778,active,UK,GBP
4553,active,Germany,EUR
2384,active,Japan,JPY
1806,active,USA,USD
7350,inactive,Canada,CAD
3162,active,USA,USD
7148,inactive,India,INR
6977,inactive,Canada,CAD
2092,active,USA,USD
1314,active,Canada,CAD
4610,active,UK,GBP
6869,inactive,USA,USD
6427,inactive,Germany,EUR
2800,active,India,INR
5590,inactive,Canada,CAD
158,active,UK,GBP
1987,active,Canada,CAD
3798,active,Canada,CAD
4578,active,India,INR
6052,inactive,Canada,CAD
622,active,Canada,CAD
4030,active,Germany,EUR
6737,inactive,Canada,CAD
3690,active,Germany,EUR
1132,active,India,INR
408,active,Germany,EUR
1994,active,UK,GBP
2038,active,UK,GBP
2046,active,Canada,CAD
2876,active,USA,USD
1603,active,Japan,JPY
952,active,USA,USD
1496,active,USA,USD
1393,active,Japan,JPY
2249,active,UK,GBP
1140,active,Germany,EUR
3169,active,Germany,EUR
5869,inactive,UK,GBP
596,active,UK,GBP
752,active,USA,USD
2912,active,UK,GBP
5663,inactive,Japan,JPY
6853,inactive,Japan,JPY
468,active,Canada,CAD
5166,inactive,Germany,EUR
5179,inactive,Canada,CAD
71,active,Japan,JPY
5752,inactive,USA,USD
1022,active,Germany,EUR
2031,active,Japan,JPY
6586,inactive,Canada,CAD
7411,inactive,USA,USD
1482,active,UK,GBP
4437,active,Germany,EUR
3426,active,USA,USD
3624,active,Canada,CAD
6859,inactive,UK,GBP
4527,active,UK,GBP
6725,inactive,USA,USD
1087,active,UK,GBP
4141,active,Germany,EUR
1857,active,Canada,CAD
2888,active,Canada,CAD
3025,active,India,INR
480,active,Japan,JPY
2841,active,USA,USD
8034,inactive,UK,GBP
1976,active,India,INR
6330,inactive,India,INR
1301,active,India,INR
2840,active,Canada,CAD
5093,inactive,Japan,JPY
385,active,Germany,EUR
6830,inactive,USA,USD
4062,active,Canada,CAD
1229,active,USA,USD
7331,inactive,Germany,EUR
950,active,Japan,JPY
583,active,Germany,EUR
6721,inactive,Canada,CAD
5582,inactive,India,INR
5811,inactive,UK,GBP
4151,active,USA,USD
1659,active,Germany,EUR
1895,active,Germany,EUR
4857,active,India,INR
3215,active,Canada,CAD
2075,active,USA,USD
5230,inactive,UK,GBP
6234,inactive,Germany,EUR
6499,inactive,India,INR
5613,inactive,Germany,EUR
5084,inactive,USA,USD
3580,active,India,INR
440,active,Japan,JPY
8153,inactive,USA,USD
6459,inactive,Canada,CAD
874,active,Germany,EUR
7191,inactive,UK,GBP
2096,active,Germany,EUR
7054,inactive,UK,GBP
6624,inactive,India,INR
2316,active,USA,USD
3925,active,India,INR
1139,active,UK,GBP
4485,active,USA,USD
2007,active,USA,USD
4691,active,Canada,CAD
4243,active,USA,USD
1835,active,Japan,JPY
4525,active,USA,USD
2857,active,Canada,CAD
5306,inactive,India,INR
3507,active,Japan,JPY
6416,inactive,UK,GBP
4762,active,USA,USD
2210,active,India,INR
4249,active,India,INR
1500,active,India,INR
6568,inactive,Germany,EUR
7028,inactive,UK,GBP
302,active,UK,GBP
6611,inactive,Germany,EUR
2548,active,India,INR
1474,active,India,INR
1589,active,Germany,EUR
8041,inactive,UK,GBP
7666,inactive,UK,GBP
5284,inactive,Japan,JPY
5840,inactive,Germany,EUR
2030,active,Canada,CAD
5355,inactive,UK,GBP
4314,active,USA,USD
4977,active,Germany,EUR
6706,inactive,India,INR
35,active,India,INR
1242,active,USA,USD
2251,active,India,INR
3189,active,Canada,CAD
1503,active,India,INR
7511,inactive,Canada,CAD
7520,inactive,India,INR
4492,active,India,INR
1695,active,UK,GBP
8094,inactive,Japan,JPY
2758,active,Germany,EUR
4259,active,India,INR
2698,active,UK,GBP
7920,inactive,India,INR
2203,active,Canada,CAD
6782,inactive,Germany,EUR
1917,active,Japan,JPY
7634,inactive,USA,USD
2869,active,UK,GBP
2104,active,Canada,CAD
5492,inactive,Canada,CAD
7254,inactive,Canada,CAD
3600,active,USA,USD
14,active,India,INR
995,active,Canada,CAD
6707,inactive,Canada,CAD
1141,active,UK,GBP
5745,inactive,USA,USD
656,active,India,INR
6420,inactive,India,INR
6628,inactive,Germany,EUR
6779,inactive,Japan,JPY
7497,inactive,UK,GBP
1224,active,Japan,JPY
3437,active,UK,GBP
5846,inactive,UK,GBP
6980,inactive,USA,USD
541,active,Canada,CAD
4572,active,Germany,EUR
7646,inactive,India,INR
1847,active,UK,GBP
5697,inactive,Germany,EUR
7665,inactive,Japan,JPY
1894,active,USA,USD
1440,active,Canada,CAD
2147,active,India,INR
6259,inactive,Germany,EUR
796,active,USA,USD
4746,active,UK,GBP
8095,inactive,Canada,CAD
7178,inactive,USA,USD
5282,inactive,Germany,EUR
4608,active,Canada,CAD
696,active,USA,USD
7485,inactive,Germany,EUR
4619,active,Germany,EUR
4915,active,Germany,EUR
841,active,USA,USD
1396,active,Canada,CAD
7122,inactive,India,INR
5875,inactive,UK,GBP
6870,inactive,India,INR
2792,active,India,INR
1266,active,UK,GBP
1808,active,Germany,EUR
3571,active,Germany,EUR
2916,active,Germany,EUR
163,active,Japan,JPY
4159,active,Canada,CAD
5879,inactive,Germany,EUR
5152,inactive,UK,GBP
5953,inactive,UK,GBP
7678,inactive,Canada,CAD
6316,inactive,India,INR
3019,active,UK,GBP
2236,active,USA,USD
2266,active,Canada,CAD
7417,inactive,USA,USD
962,active,UK,GBP
847,active,USA,USD
6898,inactive,UK,GBP
1758,active,UK,GBP
159,active,India,INR
4518,active,India,INR
3288,active,India,INR
6407,inactive,Canada,CAD
4084,active,India,INR
3811,active,Canada,CAD
6023,inactive,USA,USD
1121,active,India,INR
6028,inactive,Canada,CAD
4917,active,UK,GBP
7286,inactive,UK,GBP
3212,active,Canada,CAD
7022,inactive,Germany,EUR
5015,inactive,Germany,EUR
7149,inactive,Canada,CAD
1040,active,Japan,JPY
4968,active,Canada,CAD
2244,active,Japan,JPY
435,active,USA,USD
2632,active,USA,USD
6692,inactive,Canada,CAD
6106,inactive,Germany,EUR
7078,inactive,UK,GBP
3272,active,USA,USD
6470,inactive,UK,GBP
4845,active,Germany,EUR
707,active,Germany,EUR
399,active,USA,USD
2892,active,Japan,JPY
2709,active,UK,GBP
7798,inactive,Canada,CAD
1015,active,Japan,JPY
4447,active,UK,GBP
376,active,Canada,CAD
231,active,Germany,EUR
640,active,Japan,JPY
917,active,Canada,CAD
6657,inactive,India,INR
1389,active,USA,USD
213,active,USA,USD
1977,active,USA,USD
2610,active,India,INR
1002,active,India,INR
6777,inactive,Japan,JPY
258,active,India,INR
2575,active,Canada,CAD
8023,inactive,Japan,JPY
2204,active,UK,GBP
1037,active,Canada,CAD
655,active,Japan,JPY
1055,active,Canada,CAD
2405,active,UK,GBP
7287,inactive,Japan,JPY
5996,inactive,Canada,CAD
5771,inactive,Canada,CAD
3870,active,Canada,CAD
548,active,UK,GBP
5905,inactive,Canada,CAD
5153,inactive,Canada,CAD
2317,active,Canada,CAD
7777,inactive,UK,GBP
657,active,Japan,JPY
4810,active,Germany,EUR
5999,inactive,Japan,JPY
5625,inactive,UK,GBP
6563,inactive,India,INR
4296,active,India,INR
5768,inactive,UK,GBP
2474,active,India,INR
7094,inactive,India,INR
4623,active,Japan,JPY
2130,active,Germany,EUR
7872,inactive,Japan,JPY
7778,inactive,Canada,CAD
1274,active,Canada,CAD
7912,inactive,Germany,EUR
6412,inactive,Japan,JPY
5767,inactive,Japan,JPY
5285,inactive,India,INR
1609,active,Canada,CAD
6480,inactive,Japan,JPY
3186,active,Germany,EUR
195,active,Germany,EUR
6900,inactive,Canada,CAD
222,active,UK,GBP
866,active,Germany,EUR
7544,inactive,Germany,EUR
7589,inactive,USA,USD
4127,active,USA,USD
3144,active,Japan,JPY
5733,inactive,Canada,CAD
6753,inactive,USA,USD
910,active,Canada,CAD
1364,active,Germany,EUR
5596,inactive,UK,GBP
2933,active,Japan,JPY
4402,active,USA,USD
7018,inactive,Japan,JPY
2146,active,UK,GBP
2767,active,India,INR
2093,active,Canada,CAD
5314,inactive,Germany,EUR
5002,inactive,UK,GBP
3998,active,Japan,JPY
2663,active,USA,USD
6287,inactive,India,INR
3331,active,Japan,JPY
6705,inactive,USA,USD
3694,active,UK,GBP
1762,active,India,INR
909,active,India,INR
5266,inactive,Japan,JPY
2161,active,Canada,CAD
2911,active,Germany,EUR
6307,inactive,UK,GBP
1335,active,Germany,EUR
4324,active,UK,GBP
5091,inactive,India,INR
4496,active,USA,USD
7504,inactive,India,INR
5857,inactive,Canada,CAD
1624,active,Canada,CAD
51,active,Canada,CAD
923,active,UK,GBP
5484,inactive,Germany,EUR
5333,inactive,USA,USD
4707,active,USA,USD
986,active,Japan,JPY
1754,active,UK,GBP
1415,active,India,INR
786,active,USA,USD
7055,inactive,Canada,CAD
1538,active,Germany,EUR
6260,inactive,Canada,CAD
3632,active,UK,GBP
3033,active,Germany,EUR
6230,inactive,Germany,EUR
5758,inactive,Japan,JPY
2408,active,UK,GBP
5684,inactive,UK,GBP
334,active,Japan,JPY
7163,inactive,USA,USD
485,active,Germany,EUR
5769,inactive,Germany,EUR
1341,active,India,INR
2124,active,Germany,EUR
2431,active,Japan,JPY
1638,active,Germany,EUR
2320,active,USA,USD
3173,active,Japan,JPY
7547,inactive,Japan,JPY
1214,active,UK,GBP
6607,inactive,India,INR
3685,active,India,INR
4000,active,USA,USD
6107,inactive,Germany,EUR
967,active,Germany,EUR
7699,inactive,Japan,JPY
5889,inactive,USA,USD
1216,active,UK,GBP
7583,inactive,Germany,EUR
1909,active,Japan,JPY
7737,inactive,Japan,JPY
6121,inactive,Canada,CAD
190,active,Japan,JPY
6354,inactive,India,INR
4403,active,USA,USD
2052,active,India,INR
223,active,Canada,CAD
5176,inactive,Japan,JPY
200,active,USA,USD
1508,active,Canada,CAD
8071,inactive,Canada,CAD
3277,active,Canada,CAD
1452,active,India,INR
6857,inactive,UK,GBP
7070,inactive,USA,USD
6088,inactive,Japan,JPY
4943,active,Canada,CAD
7165,inactive,UK,GBP
6935,inactive,Germany,EUR
864,active,Canada,CAD
740,active,Canada,CAD
7113,inactive,USA,USD
375,active,Japan,JPY
5180,inactive,India,INR
2680,active,Canada,CAD
5197,inactive,Germany,EUR
7223,inactive,India,INR
943,active,UK,GBP
8175,inactive,Japan,JPY
39,active,Germany,EUR
6244,inactive,UK,GBP
3955,active,UK,GBP
3398,active,Japan,JPY
7420,inactive,Canada,CAD
7956,inactive,Japan,JPY
2585,active,India,INR
1543,active,UK,GBP
2272,active,UK,GBP
8105,inactive,UK,GBP
6089,inactive,Canada,CAD
6139,inactive,UK,GBP
1767,active,Japan,JPY
3397,active,Canada,CAD
5412,inactive,Japan,JPY
1319,active,India,INR
7801,inactive,Germany,EUR
6533,inactive,Canada,CAD
3609,active,USA,USD
1805,active,Germany,EUR
5985,inactive,India,INR
1694,active,India,INR
6116,inactive,Germany,EUR
7997,inactive,Canada,CAD
3040,active,UK,GBP
1918,active,USA,USD
5731,inactive,India,INR
3909,active,Japan,JPY
5300,inactive,Japan,JPY
1748,active,UK,GBP
7011,inactive,Canada,CAD
6762,inactive,Canada,CAD
4327,active,Japan,JPY
3466,active,Japan,JPY
3713,active,India,INR
8075,inactive,Canada,CAD
6522,inactive,Germany,EUR
3918,active,Japan,JPY
6950,inactive,USA,USD
66,active,UK,GBP
6383,inactive,UK,GBP
1625,active,Japan,JPY
1303,active,Canada,CAD
7875,inactive,UK,GBP
5690,inactive,USA,USD
1794,active,Canada,CAD
477,active,Germany,EUR
2915,active,Canada,CAD
1347,active,Canada,CAD
4604,active,UK,GBP
7336,inactive,USA,USD
2908,active,UK,GBP
5918,inactive,Canada,CAD
5718,inactive,UK,GBP
5831,inactive,Germany,EUR
562,active,UK,GBP
6493,inactive,Germany,EUR
7323,inactive,India,INR
6389,inactive,UK,GBP
3125,active,UK,GBP
6201,inactive,India,INR
6781,inactive,India,INR
7509,inactive,India,INR
4704,active,Japan,JPY
3892,active,Canada,CAD
7040,inactive,Japan,JPY
7994,inactive,Canada,CAD
4056,active,Canada,CAD
313,active,Germany,EUR
4936,active,USA,USD
5004,inactive,USA,USD
6424,inactive,Germany,EUR
5134,inactive,Canada,CAD
4435,active,Japan,JPY
1169,active,Germany,EUR
5660,inactive,Germany,EUR
6011,inactive,USA,USD
1755,active,India,INR
2968,active,Germany,EUR
1365,active,India,INR
1368,active,Canada,CAD
3141,active,India,INR
6542,inactive,UK,GBP
188,active,Japan,JPY
1289,active,Japan,JPY
475,active,Germany,EUR
3230,active,Germany,EUR
3411,active,India,INR
1317,active,India,INR
1039,active,UK,GBP
100,active,India,INR
1997,active,India,INR
459,active,Japan,JPY
6983,inactive,Canada,CAD
2891,active,India,INR
5254,inactive,India,INR
7405,inactive,USA,USD
1016,active,USA,USD
3884,active,USA,USD
5665,inactive,USA,USD
1387,active,USA,USD
2819,active,USA,USD
3045,active,Canada,CAD
5751,inactive,Germany,EUR
8135,inactive,USA,USD
7588,inactive,Japan,JPY
3750,active,Japan,JPY
6027,inactive,India,INR
8144,inactive,Japan,JPY
7462,inactive,Japan,JPY
5427,inactive,USA,USD
7273,inactive,India,INR
6579,inactive,Germany,EUR
5125,inactive,India,INR
5809,inactive,USA,USD
63,active,Canada,CAD
1770,active,USA,USD
1024,active,Japan,JPY
4837,active,USA,USD
2014,active,India,INR
3467,active,India,INR
2024,active,USA,USD
1407,active,Japan,JPY
3910,active,Japan,JPY
4564,active,Japan,JPY
3158,active,Japan,JPY
262,active,India,INR
4813,active,India,INR
2476,active,Japan,JPY
3887,active,Germany,EUR
5683,inactive,Germany,EUR
412,active,UK,GBP
6450,inactive,Canada,CAD
6693,inactive,India,INR
2211,active,Germany,EUR
207,active,UK,GBP
7895,inactive,UK,GBP
303,active,India,INR
4191,active,UK,GBP
2866,active,India,INR
2345,active,Germany,EUR
7032,inactive,Japan,JPY
7321,inactive,Canada,CAD
5633,inactive,Japan,JPY
6128,inactive,Canada,CAD
6860,inactive,UK,GBP
7324,inactive,Germany,EUR
1606,active,India,INR
355,active,Germany,EUR
2599,active,India,INR
7824,inactive,India,INR
1238,active,Japan,JPY
1772,active,UK,GBP
3980,active,Canada,CAD
43,active,UK,GBP
6166,inactive,Canada,CAD
2775,active,Canada,CAD
4178,active,Germany,EUR
2180,active,UK,GBP
3029,active,India,INR
1199,active,Japan,JPY
2064,active,Canada,CAD
4004,active,Japan,JPY
1542,active,India,INR
347,active,Germany,EUR
7680,inactive,India,INR
3746,active,USA,USD
3657,active,Canada,CAD
3039,active,UK,GBP
3213,active,India,INR
2918,active,USA,USD
5791,inactive,India,INR
7817,inactive,India,INR
6387,inactive,Japan,JPY
4253,active,Germany,EUR
3011,active,Germany,EUR
3477,active,UK,GBP
1209,active,UK,GBP
7455,inactive,USA,USD
2568,active,Germany,EUR
6878,inactive,Canada,CAD
4400,active,UK,GBP
2253,active,Japan,JPY
7603,inactive,USA,USD
5386,inactive,Canada,CAD
5931,inactive,Germany,EUR
2050,active,Japan,JPY
1702,active,USA,USD
4719,active,USA,USD
2222,active,India,INR
432,active,Japan,JPY
3597,active,USA,USD
613,active,Japan,JPY
6300,inactive,Japan,JPY
4166,active,USA,USD
3539,active,Japan,JPY
1550,active,Japan,JPY
3752,active,India,INR
4028,active,Japan,JPY
1243,active,Germany,EUR
286,active,India,INR
7213,inactive,USA,USD
3320,active,Canada,CAD
4683,active,Germany,EUR
3396,active,UK,GBP
6010,inactive,Germany,EUR
1410,active,Germany,EUR
972,active,Japan,JPY
6581,inactive,India,INR
7656,inactive,USA,USD
1283,active,Canada,CAD
6728,inactive,UK,GBP
6711,inactive,India,INR
4194,active,UK,GBP
3147,active,Japan,JPY
2193,active,Germany,EUR
6016,inactive,Japan,JPY
153,active,Japan,JPY
1456,active,Germany,EUR
3584,active,India,INR
4574,active,Japan,JPY
2925,active,India,INR
2503,active,UK,GBP
3958,active,Germany,EUR
5149,inactive,Germany,EUR
2712,active,USA,USD
7115,inactive,UK,GBP
1944,active,Canada,CAD
2838,active,Germany,EUR
2810,active,UK,GBP
2323,active,UK,GBP
6932,inactive,Germany,EUR
2773,active,India,INR
4287,active,UK,GBP
6547,inactive,Canada,CAD
3500,active,USA,USD
7180,inactive,UK,GBP
3846,active,India,INR
4862,active,Canada,CAD
7465,inactive,UK,GBP
5250,inactive,Japan,JPY
3224,active,Japan,JPY
4908,active,Germany,EUR
4394,active,Canada,CAD
7337,inactive,India,INR
7217,inactive,Canada,CAD
4468,active,USA,USD
7105,inactive,Japan,JPY
6699,inactive,India,INR
457,active,Germany,EUR
5530,inactive,Japan,JPY
4481,active,USA,USD
2919,active,Japan,JPY
4083,active,Germany,EUR
4844,active,Japan,JPY
88,active,USA,USD
7472,inactive,USA,USD
8186,inactive,Canada,CAD
6608,inactive,Germany,EUR
7404,inactive,UK,GBP
4581,active,Japan,JPY
6227,inactive,India,INR
5858,inactive,India,INR
493,active,Germany,EUR
6703,inactive,UK,GBP
8199,inactive,Germany,EUR
4716,active,USA,USD
6269,inactive,USA,USD
3434,active,Germany,EUR
47,active,Canada,CAD
4504,active,Germany,EUR
3926,active,USA,USD
5855,inactive,Japan,JPY
6002,inactive,India,INR
4130,active,Canada,CAD
509,active,USA,USD
7899,inactive,India,INR
2329,active,India,INR
4906,active,Canada,CAD
3408,active,USA,USD
2706,active,Germany,EUR
5117,inactive,USA,USD
3591,active,UK,GBP
598,active,India,INR
3652,active,Germany,EUR
497,active,USA,USD
5828,inactive,India,INR
6791,inactive,Japan,JPY
6380,inactive,USA,USD
8060,inactive,Japan,JPY
4524,active,Canada,CAD
7416,inactive,Canada,CAD
7959,inactive,Japan,JPY
3683,active,Japan,JPY
2871,active,UK,GBP
8062,inactive,UK,GBP
3251,active,USA,USD
3977,active,USA,USD
3333,active,Japan,JPY
3257,active,Japan,JPY
8154,inactive,USA,USD
6078,inactive,UK,GBP
5977,inactive,India,INR
6282,inactive,Germany,EUR
6159,inactive,UK,GBP
2296,active,UK,GBP
3416,active,UK,GBP
7971,inactive,Japan,JPY
3064,active,Germany,EUR
7468,inactive,Germany,EUR
5399,inactive,Canada,CAD
3281,active,India,INR
1771,active,India,INR
662,active,India,INR
3536,active,India,INR
6050,inactive,Germany,EUR
4175,active,Canada,CAD
3107,active,Germany,EUR
7255,inactive,Japan,JPY
1370,active,Japan,JPY
2386,active,UK,GBP
4615,active,UK,GBP
6255,inactive,UK,GBP
5359,inactive,Germany,EUR
2485,active,UK,GBP
2375,active,Canada,CAD
678,active,Canada,CAD
3134,active,India,INR
5194,inactive,Canada,CAD
7015,inactive,Germany,EUR
3218,active,Germany,EUR
1142,active,Canada,CAD
7988,inactive,UK,GBP
4713,active,Germany,EUR
2022,active,Canada,CAD
5086,inactive,India,INR
8002,inactive,Canada,CAD
1791,active,India,INR
2937,active,Germany,EUR
1966,active,Germany,EUR
4070,active,UK,GBP
3275,active,Germany,EUR
2591,active,Canada,CAD
706,active,USA,USD
3430,active,India,INR
22,active,Japan,JPY
7443,inactive,UK,GBP
7033,inactive,USA,USD
5658,inactive,India,INR
269,active,Canada,CAD
3882,active,Germany,EUR
611,active,USA,USD
8064,inactive,India,INR
4148,active,Canada,CAD
3978,active,Canada,CAD
816,active,Germany,EUR
965,active,USA,USD
2263,active,Germany,EUR
3543,active,Canada,CAD
5782,inactive,Germany,EUR
3765,active,Canada,CAD
6114,inactive,Germany,EUR
2884,active,India,INR
2814,active,India,INR
5577,inactive,India,INR
5729,inactive,Germany,EUR
1115,active,Japan,JPY
6256,inactive,India,INR
6741,inactive,Canada,CAD
5715,inactive,India,INR
1131,active,UK,GBP
5270,inactive,Japan,JPY
5437,inactive,India,INR
2122,active,India,INR
1271,active,Japan,JPY
4675,active,USA,USD
2314,active,UK,GBP
8161,inactive,UK,GBP
739,active,Japan,JPY
3297,active,UK,GBP
4666,active,Japan,JPY
7357,inactive,Canada,CAD
2457,active,Germany,EUR
1915,active,UK,GBP
3797,active,India,INR
6833,inactive,Germany,EUR
3148,active,Japan,JPY
196,active,Canada,CAD
7654,inactive,Germany,EUR
7340,inactive,Germany,EUR
6829,inactive,UK,GBP
3946,active,Germany,EUR
2462,active,Germany,EUR
2511,active,Canada,CAD
6236,inactive,Canada,CAD
2415,active,Canada,CAD
4439,active,Japan,JPY
3349,active,India,INR
1928,active,UK,GBP
6646,inactive,UK,GBP
3,active,Japan,JPY
2276,active,India,INR
3987,active,Japan,JPY
2581,active,UK,GBP
7222,inactive,USA,USD
5498,inactive,India,INR
1953,active,Canada,CAD
8100,inactive,Germany,EUR
3037,active,Japan,JPY
3280,active,Japan,JPY
1481,active,Germany,EUR
1273,active,Germany,EUR
2183,active,USA,USD
3150,active,Germany,EUR
6654,inactive,Canada,CAD
5120,inactive,UK,GBP
6956,inactive,Canada,CAD
4313,active,Canada,CAD
1105,active,UK,GBP
3523,active,India,INR
6132,inactive,UK,GBP
2590,active,Germany,EUR
1719,active,India,INR
1247,active,Germany,EUR
6341,inactive,Japan,JPY
7140,inactive,USA,USD
7267,inactive,Canada,CAD
4794,active,UK,GBP
649,active,Canada,CAD
677,active,Germany,EUR
3352,active,Germany,EUR
3328,active,UK,GBP
1599,active,Canada,CAD
855,active,Canada,CAD
1411,active,USA,USD
2095,active,India,INR
1941,active,Germany,EUR
7989,inactive,India,INR
1181,active,Canada,CAD
5772,inactive,Canada,CAD
5481,inactive,Germany,EUR
3799,active,Japan,JPY
7200,inactive,Canada,CAD
6149,inactive,India,INR
3139,active,India,INR
1017,active,USA,USD
427,active,USA,USD
2190,active,UK,GBP
443,active,USA,USD
4361,active,Germany,EUR
4948,active,India,INR
6912,inactive,USA,USD
327,active,USA,USD
3905,active,UK,GBP
7996,inactive,UK,GBP
4486,active,Germany,EUR
2359,active,Canada,CAD
2961,active,UK,GBP
339,active,Japan,JPY
3566,active,India,INR
4443,active,Germany,EUR
4919,active,Germany,EUR
7158,inactive,UK,GBP
4787,active,Canada,CAD
1466,active,USA,USD
6785,inactive,Germany,EUR
6060,inactive,India,INR
6712,inactive,USA,USD
7602,inactive,Japan,JPY
7615,inactive,India,INR
7832,inactive,India,INR
5673,inactive,Canada,CAD
2629,active,USA,USD
2219,active,UK,GBP
1225,active,UK,GBP
4416,active,Canada,CAD
2780,active,Canada,CAD
4407,active,Japan,JPY
398,active,UK,GBP
6335,inactive,UK,GBP
3940,active,Germany,EUR
5351,inactive,Canada,CAD
3181,active,India,INR
5445,inactive,Germany,EUR
4640,active,India,INR
6055,inactive,India,INR
2513,active,Canada,CAD
7664,inactive,USA,USD
6812,inactive,Germany,EUR
712,active,India,INR
7383,inactive,Canada,CAD
5593,inactive,Canada,CAD
6516,inactive,India,INR
1821,active,India,INR
593,active,USA,USD
4328,active,India,INR
345,active,USA,USD
388,active,Germany,EUR
8027,inactive,Canada,CAD
5302,inactive,Germany,EUR
2226,active,India,INR
1729,active,USA,USD
6104,inactive,Japan,JPY
3062,active,Japan,JPY
3385,active,UK,GBP
2094,active,UK,GBP
4725,active,UK,GBP
2847,active,India,INR
4440,active,Germany,EUR
6445,inactive,USA,USD
7408,inactive,India,INR
3254,active,India,INR
1297,active,UK,GBP
7742,inactive,Germany,EUR
2260,active,India,INR
4463,active,USA,USD
7121,inactive,Japan,JPY
1940,active,UK,GBP
4258,active,Germany,EUR
3382,active,Canada,CAD
2450,active,UK,GBP
3631,active,Germany,EUR
5372,inactive,Japan,JPY
4961,active,India,INR
330,active,India,INR
1260,active,Germany,EUR
692,active,Japan,JPY
4315,active,USA,USD
7607,inactive,Canada,CAD
1520,active,India,INR
2944,active,Germany,EUR
3949,active,USA,USD
4233,active,India,INR
5042,inactive,USA,USD
8108,inactive,Japan,JPY
7330,inactive,Germany,EUR
3820,active,Canada,CAD
5071,inactive,USA,USD
7198,inactive,USA,USD
558,active,Canada,CAD
5639,inactive,Germany,EUR
3920,active,India,INR
4350,active,Canada,CAD
6203,inactive,Germany,EUR
5262,inactive,Canada,CAD
1684,active,Canada,CAD
6150,inactive,India,INR
316,active,Germany,EUR
3913,active,Germany,EUR
7703,inactive,Canada,CAD
1547,active,Japan,JPY
3211,active,India,INR
5549,inactive,UK,GBP
6498,inactive,Germany,EUR
6318,inactive,Japan,JPY
1675,active,Canada,CAD
352,active,Canada,CAD
4096,active,USA,USD
7530,inactive,USA,USD
6046,inactive,UK,GBP
8010,inactive,Canada,CAD
7629,inactive,Germany,EUR
643,active,India,INR
5096,inactive,Canada,CAD
844,active,India,INR
4867,active,Canada,CAD
7876,inactive,Japan,JPY
8107,inactive,Japan,JPY
6086,inactive,Germany,EUR
7563,inactive,UK,GBP
2618,active,India,INR
4969,active,Germany,EUR
7464,inactive,UK,GBP
616,active,India,INR
1082,active,Canada,CAD
3498,active,India,INR
932,active,India,INR
7096,inactive,Japan,JPY
6667,inactive,Germany,EUR
2535,active,Canada,CAD
1554,active,Japan,JPY
3145,active,India,INR
1287,active,USA,USD
6131,inactive,Japan,JPY
2624,active,Germany,EUR
6076,inactive,USA,USD
7466,inactive,UK,GBP
4495,active,UK,GBP
3454,active,Canada,CAD
1756,active,India,INR
1173,active,Germany,EUR
8123,inactive,UK,GBP
