subscription_id,customer_id,renewal_date,subscription_length_months
9236,9136,11-06-2023,1
4413,4313,15-05-2023,1
8790,8690,14-07-2023,3
8188,8088,02-07-2023,3
7505,7405,01-06-2023,12
9907,9807,31-07-2023,12
3359,3259,20-07-2023,12
5842,5742,04-07-2023,1
4889,4789,31-05-2023,6
6032,5932,22-07-2023,1
9453,9353,11-07-2023,12
8078,7978,19-05-2023,1
5981,5881,16-05-2023,1
2525,2425,27-07-2023,12
2425,2325,24-05-2023,12
4369,4269,19-07-2023,6
8546,8446,10-05-2023,3
7090,6990,17-05-2023,12
8729,8629,02-06-2023,3
9165,9065,01-05-2023,12
6056,5956,29-06-2023,1
8052,7952,08-05-2023,12
2085,1985,16-06-2023,1
6131,6031,04-05-2023,3
3592,3492,27-06-2023,1
546,446,10-07-2023,6
916,816,11-05-2023,12
7813,7713,27-07-2023,12
7397,7297,05-05-2023,6
3566,3466,05-05-2023,6
2581,2481,04-06-2023,6
6171,6071,25-05-2023,6
4700,4600,13-07-2023,6
555,455,24-07-2023,1
5540,5440,29-06-2023,6
4196,4096,29-05-2023,6
2620,2520,01-06-2023,6
6273,6173,10-05-2023,1
5856,5756,31-05-2023,3
919,819,02-07-2023,12
870,770,12-07-2023,12
7310,7210,20-05-2023,1
9297,9197,24-05-2023,1
4124,4024,26-07-2023,6
7915,7815,15-07-2023,6
2534,2434,29-05-2023,3
5825,5725,24-05-2023,1
3129,3029,04-05-2023,12
5987,5887,08-06-2023,3
1160,1060,11-07-2023,12
455,355,09-06-2023,6
9320,9220,01-05-2023,12
5112,5012,30-05-2023,12
8454,8354,16-06-2023,1
2539,2439,05-05-2023,3
4927,4827,12-05-2023,12
8351,8251,13-05-2023,1
8172,8072,21-06-2023,3
7901,7801,23-06-2023,3
7046,6946,20-06-2023,12
2479,2379,24-07-2023,12
2628,2528,02-05-2023,12
7849,7749,15-05-2023,3
5002,4902,10-05-2023,12
2985,2885,11-06-2023,6
7799,7699,26-07-2023,3
879,779,23-06-2023,3
4006,3906,04-07-2023,3
6134,6034,04-05-2023,6
7692,7592,15-07-2023,1
762,662,11-06-2023,1
3107,3007,19-05-2023,1
9895,9795,17-06-2023,6
6553,6453,26-06-2023,3
4652,4552,24-07-2023,12
4571,4471,24-05-2023,3
3771,3671,10-07-2023,1
1501,1401,03-05-2023,6
8764,8664,08-05-2023,1
821,721,29-07-2023,1
4526,4426,28-05-2023,6
1057,957,03-05-2023,6
7968,7868,16-07-2023,3
1688,1588,26-06-2023,3
890,790,20-05-2023,6
3139,3039,16-06-2023,12
8442,8342,03-07-2023,3
5907,5807,11-07-2023,3
9820,9720,08-07-2023,6
8663,8563,11-07-2023,3
505,405,20-07-2023,1
6017,5917,17-05-2023,1
9809,9709,12-05-2023,6
8584,8484,28-07-2023,1
9724,9624,28-07-2023,12
1902,1802,27-06-2023,1
2258,2158,24-07-2023,12
5720,5620,03-05-2023,3
7511,7411,11-06-2023,3
3845,3745,22-06-2023,1
8919,8819,15-07-2023,12
4841,4741,23-07-2023,6
9267,9167,01-08-2023,3
5964,5864,10-07-2023,6
3395,3295,05-05-2023,6
5631,5531,08-07-2023,1
9712,9612,05-05-2023,12
8089,7989,19-06-2023,12
9114,9014,04-07-2023,1
5970,5870,31-05-2023,1
9384,9284,11-05-2023,1
4615,4515,12-07-2023,3
2260,2160,05-07-2023,3
7342,7242,16-06-2023,1
7618,7518,11-07-2023,12
7132,7032,02-06-2023,3
5836,5736,29-05-2023,6
2954,2854,12-06-2023,1
5467,5367,03-05-2023,6
2193,2093,27-05-2023,3
743,643,29-07-2023,1
3669,3569,25-05-2023,3
10006,9906,15-05-2023,3
9731,9631,02-05-2023,1
5094,4994,19-07-2023,3
390,290,21-05-2023,3
2377,2277,03-05-2023,6
2509,2409,21-05-2023,3
8990,8890,22-07-2023,6
953,853,22-05-2023,1
4284,4184,31-07-2023,3
3910,3810,06-05-2023,3
2458,2358,17-05-2023,12
2799,2699,15-05-2023,6
4675,4575,10-06-2023,3
810,710,02-06-2023,6
4971,4871,01-08-2023,3
194,94,31-05-2023,1
8030,7930,08-05-2023,12
3073,2973,25-06-2023,12
7299,7199,04-07-2023,3
5628,5528,03-05-2023,1
4326,4226,17-05-2023,1
1879,1779,01-07-2023,6
2399,2299,31-05-2023,6
6092,5992,10-06-2023,3
2405,2305,20-06-2023,3
9446,9346,06-06-2023,3
7740,7640,07-07-2023,3
1466,1366,03-06-2023,3
4842,4742,10-06-2023,6
5190,5090,13-06-2023,12
9296,9196,13-06-2023,1
4110,4010,01-08-2023,12
4680,4580,05-06-2023,6
3280,3180,31-05-2023,3
9196,9096,24-05-2023,1
5024,4924,20-05-2023,12
5383,5283,12-06-2023,12
587,487,07-05-2023,12
7032,6932,24-07-2023,6
6201,6101,17-07-2023,12
9996,9896,14-07-2023,1
8723,8623,27-05-2023,6
8853,8753,02-06-2023,1
1817,1717,20-05-2023,6
8644,8544,10-07-2023,1
3798,3698,07-06-2023,6
1829,1729,31-05-2023,12
6329,6229,23-06-2023,6
1432,1332,04-06-2023,3
8785,8685,11-06-2023,6
1450,1350,29-05-2023,3
1092,992,14-07-2023,6
5696,5596,07-05-2023,1
6417,6317,15-05-2023,1
8874,8774,08-06-2023,12
2895,2795,06-07-2023,3
9179,9079,28-05-2023,1
7235,7135,18-05-2023,3
8860,8760,04-07-2023,12
4774,4674,06-07-2023,6
4471,4371,19-05-2023,1
3886,3786,01-07-2023,6
6119,6019,16-05-2023,12
8564,8464,03-07-2023,6
5837,5737,01-05-2023,1
5792,5692,11-07-2023,3
4058,3958,17-05-2023,6
7275,7175,29-06-2023,3
6411,6311,24-06-2023,12
3378,3278,05-05-2023,1
8211,8111,17-06-2023,12
8577,8477,17-06-2023,6
9473,9373,10-07-2023,12
7882,7782,11-06-2023,1
4484,4384,20-05-2023,6
7874,7774,21-07-2023,6
6376,6276,07-07-2023,6
9571,9471,02-06-2023,6
1794,1694,23-05-2023,1
8431,8331,13-05-2023,1
2355,2255,12-06-2023,3
5482,5382,16-07-2023,6
6339,6239,30-06-2023,6
8518,8418,29-07-2023,1
2913,2813,18-05-2023,12
1667,1567,05-06-2023,6
4057,3957,25-06-2023,1
2089,1989,15-06-2023,6
3690,3590,25-06-2023,3
3210,3110,16-06-2023,12
6608,6508,06-06-2023,1
9880,9780,08-07-2023,6
1587,1487,13-07-2023,12
3835,3735,20-05-2023,12
2657,2557,07-05-2023,6
8452,8352,22-07-2023,1
561,461,25-05-2023,3
2866,2766,08-05-2023,6
927,827,07-06-2023,3
1622,1522,17-05-2023,12
1585,1485,02-06-2023,12
1998,1898,03-06-2023,1
7886,7786,18-05-2023,3
2885,2785,20-06-2023,6
6632,6532,18-05-2023,6
7357,7257,04-07-2023,6
1409,1309,15-05-2023,3
4043,3943,12-06-2023,6
4128,4028,17-07-2023,3
2462,2362,16-06-2023,6
283,183,02-07-2023,6
8451,8351,16-05-2023,1
5919,5819,25-07-2023,6
179,79,27-07-2023,1
4895,4795,28-05-2023,12
468,368,04-05-2023,1
8997,8897,12-06-2023,1
646,546,22-07-2023,6
9962,9862,13-06-2023,1
7286,7186,17-07-2023,12
8254,8154,24-06-2023,6
3227,3127,14-07-2023,3
7343,7243,13-06-2023,3
3532,3432,13-07-2023,12
8252,8152,01-07-2023,12
5518,5418,19-06-2023,1
6665,6565,19-06-2023,3
4619,4519,12-07-2023,3
5879,5779,21-06-2023,6
6079,5979,17-07-2023,1
6552,6452,04-07-2023,1
7253,7153,01-06-2023,6
5722,5622,11-05-2023,1
5284,5184,01-05-2023,12
1007,907,27-07-2023,12
647,547,06-06-2023,1
5323,5223,07-06-2023,1
7512,7412,21-06-2023,6
3806,3706,28-06-2023,3
6112,6012,08-05-2023,1
6906,6806,20-06-2023,1
9107,9007,09-07-2023,1
6213,6113,02-07-2023,12
6468,6368,08-07-2023,3
7309,7209,20-05-2023,6
8766,8666,02-05-2023,3
2307,2207,12-06-2023,3
6210,6110,03-07-2023,3
584,484,09-05-2023,6
4087,3987,03-07-2023,3
1788,1688,14-05-2023,6
2352,2252,21-06-2023,6
1710,1610,11-06-2023,1
8142,8042,21-07-2023,1
9408,9308,20-06-2023,6
2857,2757,09-07-2023,12
2724,2624,04-05-2023,6
4783,4683,26-06-2023,3
4915,4815,17-06-2023,3
1942,1842,18-05-2023,3
978,878,30-07-2023,3
7366,7266,25-07-2023,1
5929,5829,12-06-2023,3
2061,1961,26-07-2023,12
7978,7878,19-06-2023,1
7418,7318,13-06-2023,3
5417,5317,09-05-2023,1
2694,2594,27-05-2023,1
3605,3505,03-06-2023,1
820,720,26-05-2023,3
526,426,07-06-2023,6
8069,7969,19-07-2023,6
1997,1897,05-06-2023,12
8268,8168,12-07-2023,6
5512,5412,27-06-2023,3
910,810,11-06-2023,1
8271,8171,27-06-2023,1
7836,7736,02-05-2023,6
4991,4891,26-06-2023,6
4544,4444,11-05-2023,12
657,557,31-07-2023,6
462,362,04-06-2023,1
7516,7416,02-06-2023,1
3430,3330,25-05-2023,1
1397,1297,18-07-2023,6
5801,5701,25-07-2023,3
2471,2371,16-05-2023,1
4005,3905,30-05-2023,1
931,831,02-05-2023,3
5863,5763,03-07-2023,12
5115,5015,05-07-2023,3
1316,1216,19-05-2023,1
1656,1556,18-07-2023,3
1135,1035,20-05-2023,6
3722,3622,12-05-2023,6
8115,8015,16-05-2023,3
6810,6710,10-06-2023,1
2361,2261,21-05-2023,12
6440,6340,03-07-2023,3
3741,3641,24-06-2023,12
5244,5144,19-07-2023,1
4974,4874,18-05-2023,12
9958,9858,24-06-2023,6
7108,7008,19-05-2023,6
2140,2040,25-07-2023,3
5421,5321,03-07-2023,12
9175,9075,07-07-2023,1
7389,7289,16-07-2023,6
3709,3609,27-05-2023,12
814,714,11-06-2023,3
2542,2442,29-06-2023,6
1189,1089,30-06-2023,12
5993,5893,29-06-2023,6
2481,2381,01-06-2023,6
8509,8409,25-05-2023,3
2818,2718,09-07-2023,6
2128,2028,25-06-2023,1
5504,5404,09-06-2023,3
1184,1084,06-05-2023,12
3162,3062,06-06-2023,6
6470,6370,01-08-2023,6
3117,3017,24-06-2023,1
1974,1874,14-06-2023,1
4846,4746,10-06-2023,1
3597,3497,09-07-2023,3
6182,6082,22-07-2023,1
1074,974,15-05-2023,1
1709,1609,24-07-2023,12
300,200,26-07-2023,6
531,431,19-06-2023,12
6082,5982,03-07-2023,3
5629,5529,08-06-2023,6
1649,1549,14-06-2023,1
6490,6390,23-07-2023,3
2303,2203,06-07-2023,12
7794,7694,10-07-2023,1
511,411,25-07-2023,6
5787,5687,24-06-2023,6
2557,2457,09-07-2023,1
3853,3753,18-06-2023,6
8426,8326,08-06-2023,12
7795,7695,08-05-2023,6
5064,4964,01-07-2023,1
3517,3417,04-06-2023,12
394,294,22-05-2023,3
3996,3896,15-05-2023,1
10068,9968,18-05-2023,6
6853,6753,27-07-2023,1
9304,9204,24-07-2023,12
2927,2827,19-07-2023,6
264,164,17-05-2023,6
8146,8046,24-05-2023,6
7061,6961,05-07-2023,6
1641,1541,20-06-2023,3
2626,2526,25-06-2023,12
1652,1552,06-05-2023,6
3192,3092,20-06-2023,3
8735,8635,13-07-2023,3
8395,8295,22-05-2023,6
1686,1586,13-05-2023,1
8465,8365,09-07-2023,1
9340,9240,12-05-2023,12
9796,9696,19-06-2023,3
2923,2823,22-07-2023,3
6644,6544,03-05-2023,1
4699,4599,16-06-2023,3
4607,4507,29-06-2023,3
7554,7454,22-05-2023,1
3308,3208,18-07-2023,6
2259,2159,11-06-2023,6
1826,1726,17-06-2023,3
7509,7409,30-05-2023,6
7665,7565,19-05-2023,6
9989,9889,28-05-2023,3
5456,5356,09-06-2023,1
7274,7174,04-05-2023,3
3202,3102,18-05-2023,6
4510,4410,30-06-2023,3
5415,5315,31-07-2023,12
2159,2059,17-06-2023,1
9861,9761,30-06-2023,1
1152,1052,01-08-2023,6
9692,9592,16-07-2023,6
6812,6712,17-05-2023,12
1194,1094,06-05-2023,1
5101,5001,15-05-2023,6
5272,5172,27-05-2023,3
7035,6935,22-05-2023,12
8619,8519,11-07-2023,1
6308,6208,22-07-2023,1
6806,6706,13-06-2023,3
518,418,19-05-2023,3
2566,2466,25-07-2023,3
1899,1799,28-06-2023,12
9231,9131,16-07-2023,6
9193,9093,07-07-2023,12
5664,5564,29-05-2023,1
506,406,03-06-2023,1
7065,6965,05-07-2023,3
4268,4168,16-05-2023,12
7994,7894,11-07-2023,12
4514,4414,09-06-2023,6
8416,8316,02-06-2023,1
2032,1932,26-07-2023,6
5527,5427,09-05-2023,3
5125,5025,10-06-2023,12
6325,6225,10-07-2023,6
1203,1103,09-06-2023,6
7758,7658,28-07-2023,6
4274,4174,15-06-2023,6
7337,7237,30-06-2023,12
4378,4278,31-05-2023,6
4545,4445,26-07-2023,3
4442,4342,03-07-2023,1
4350,4250,28-07-2023,1
3205,3105,25-07-2023,3
253,153,19-06-2023,6
2370,2270,13-06-2023,3
5292,5192,07-06-2023,1
5330,5230,12-07-2023,6
2898,2798,05-05-2023,3
2228,2128,03-07-2023,1
4871,4771,16-05-2023,12
2342,2242,27-05-2023,3
2279,2179,17-06-2023,3
4881,4781,20-07-2023,1
6382,6282,08-06-2023,6
178,78,22-07-2023,3
2577,2477,27-07-2023,12
4534,4434,01-07-2023,6
6508,6408,31-07-2023,12
5398,5298,17-06-2023,3
9913,9813,18-06-2023,3
8872,8772,07-05-2023,6
5539,5439,10-05-2023,12
2448,2348,12-06-2023,3
6250,6150,23-06-2023,12
6031,5931,18-07-2023,1
3824,3724,28-05-2023,1
4322,4222,28-07-2023,1
1492,1392,07-07-2023,3
4812,4712,18-05-2023,3
4002,3902,31-07-2023,1
7518,7418,14-06-2023,3
2144,2044,17-07-2023,12
4258,4158,15-05-2023,1
7769,7669,19-07-2023,3
3184,3084,08-06-2023,6
368,268,20-06-2023,12
7200,7100,11-06-2023,1
5500,5400,13-05-2023,1
2028,1928,26-07-2023,12
1177,1077,03-06-2023,6
5695,5595,01-07-2023,6
2190,2090,18-07-2023,3
5534,5434,19-06-2023,6
1682,1582,19-06-2023,12
7236,7136,17-06-2023,6
2203,2103,18-06-2023,6
8240,8140,02-05-2023,12
3966,3866,20-07-2023,6
5962,5862,30-05-2023,3
5287,5187,06-05-2023,12
5533,5433,23-07-2023,1
3336,3236,22-06-2023,1
4146,4046,29-07-2023,12
3577,3477,09-07-2023,12
1180,1080,19-05-2023,3
5766,5666,08-06-2023,6
10072,9972,25-05-2023,1
1318,1218,14-07-2023,12
4120,4020,08-05-2023,12
4949,4849,24-07-2023,12
3000,2900,30-07-2023,3
9198,9098,07-06-2023,3
4102,4002,15-07-2023,1
3478,3378,09-05-2023,12
9702,9602,06-06-2023,1
4311,4211,04-07-2023,3
4375,4275,24-06-2023,3
6289,6189,09-07-2023,1
4458,4358,23-05-2023,3
6520,6420,18-05-2023,3
4839,4739,21-06-2023,12
7103,7003,13-05-2023,12
8113,8013,20-05-2023,1
6059,5959,11-05-2023,1
6874,6774,05-07-2023,6
7098,6998,21-07-2023,3
1298,1198,28-07-2023,3
4504,4404,11-07-2023,12
5659,5559,05-06-2023,6
4872,4772,04-07-2023,6
274,174,06-06-2023,12
5795,5695,07-06-2023,12
7267,7167,26-05-2023,12
1072,972,13-06-2023,1
4879,4779,31-07-2023,1
2371,2271,16-05-2023,1
9554,9454,19-06-2023,3
5176,5076,04-05-2023,12
6493,6393,13-06-2023,12
3556,3456,27-06-2023,12
7237,7137,07-06-2023,12
6237,6137,07-06-2023,12
5833,5733,03-05-2023,6
4122,4022,01-08-2023,6
8167,8067,13-07-2023,6
8598,8498,07-06-2023,3
5404,5304,02-07-2023,6
6159,6059,22-05-2023,3
312,212,01-05-2023,12
8028,7928,06-07-2023,3
3455,3355,02-05-2023,12
1117,1017,01-07-2023,12
3540,3440,22-07-2023,1
4121,4021,04-06-2023,1
715,615,22-06-2023,6
9793,9693,29-05-2023,12
6594,6494,22-06-2023,1
4801,4701,29-05-2023,1
4359,4259,28-05-2023,6
5173,5073,23-07-2023,6
7341,7241,15-05-2023,6
2135,2035,06-07-2023,12
1043,943,13-05-2023,12
9432,9332,24-06-2023,12
9104,9004,03-07-2023,12
2486,2386,25-05-2023,12
4958,4858,24-05-2023,12
10089,9989,27-05-2023,12
920,820,22-06-2023,1
8415,8315,10-05-2023,6
1403,1303,13-05-2023,12
4852,4752,15-06-2023,1
1000,900,19-05-2023,6
4653,4553,18-05-2023,3
7865,7765,21-06-2023,1
9075,8975,02-05-2023,6
3019,2919,19-07-2023,3
4516,4416,01-06-2023,12
6652,6552,27-05-2023,12
7034,6934,28-05-2023,12
1247,1147,24-06-2023,6
1081,981,17-05-2023,3
6920,6820,04-05-2023,1
263,163,15-05-2023,6
1783,1683,23-06-2023,12
3665,3565,18-07-2023,12
7759,7659,22-05-2023,1
874,774,03-06-2023,12
4869,4769,22-07-2023,6
3691,3591,24-06-2023,1
8026,7926,10-05-2023,12
523,423,10-07-2023,6
3941,3841,04-05-2023,1
4931,4831,24-06-2023,6
9666,9566,07-05-2023,1
8792,8692,15-05-2023,12
3981,3881,26-07-2023,1
7021,6921,05-07-2023,12
6196,6096,01-08-2023,3
2225,2125,19-07-2023,12
8858,8758,15-07-2023,6
5821,5721,13-06-2023,6
2645,2545,03-05-2023,12
7959,7859,16-05-2023,1
5494,5394,01-08-2023,12
9565,9465,26-06-2023,1
3438,3338,21-05-2023,3
6391,6291,18-06-2023,6
876,776,11-07-2023,6
3191,3091,25-06-2023,1
7515,7415,12-07-2023,3
1330,1230,28-06-2023,6
8290,8190,28-07-2023,6
5915,5815,01-05-2023,12
1001,901,31-05-2023,12
6301,6201,22-05-2023,12
1634,1534,03-07-2023,6
692,592,03-06-2023,3
9511,9411,04-05-2023,1
8232,8132,04-07-2023,1
6562,6462,30-05-2023,12
7037,6937,01-08-2023,3
7573,7473,11-06-2023,1
1870,1770,20-06-2023,3
1571,1471,21-05-2023,12
2157,2057,17-06-2023,1
607,507,09-05-2023,6
4934,4834,07-06-2023,1
4565,4465,11-06-2023,12
6070,5970,26-05-2023,3
380,280,10-07-2023,6
1445,1345,26-05-2023,12
9098,8998,27-05-2023,12
1349,1249,21-06-2023,6
2646,2546,07-07-2023,1
3531,3431,03-06-2023,3
1551,1451,23-06-2023,1
2430,2330,04-07-2023,1
3554,3454,28-07-2023,1
7990,7890,11-05-2023,6
9185,9085,08-05-2023,3
5820,5720,15-05-2023,1
8590,8490,18-07-2023,1
4295,4195,27-05-2023,12
8007,7907,21-07-2023,6
3812,3712,15-07-2023,6
1237,1137,27-07-2023,3
2463,2363,18-07-2023,1
8559,8459,11-05-2023,12
7581,7481,30-06-2023,6
6603,6503,28-06-2023,3
7747,7647,06-06-2023,6
768,668,19-06-2023,12
419,319,28-05-2023,1
9201,9101,26-06-2023,12
2666,2566,27-06-2023,6
1540,1440,03-06-2023,1
1172,1072,23-06-2023,12
3650,3550,13-05-2023,6
9713,9613,11-07-2023,3
1764,1664,04-06-2023,6
8733,8633,26-05-2023,1
1591,1491,29-07-2023,3
2069,1969,04-06-2023,3
6383,6283,18-07-2023,1
7985,7885,25-05-2023,6
7787,7687,06-06-2023,3
4878,4778,06-07-2023,12
5890,5790,12-07-2023,3
9060,8960,18-05-2023,1
1962,1862,12-05-2023,12
3796,3696,08-07-2023,3
6848,6748,06-05-2023,1
2687,2587,16-05-2023,3
4976,4876,29-07-2023,12
655,555,08-07-2023,3
9067,8967,10-06-2023,12
7771,7671,15-05-2023,6
2975,2875,01-05-2023,12
3750,3650,08-05-2023,1
3893,3793,21-07-2023,1
1913,1813,06-06-2023,1
9825,9725,15-05-2023,1
3185,3085,01-05-2023,12
1030,930,05-05-2023,3
1922,1822,04-06-2023,12
1419,1319,23-05-2023,12
9829,9729,04-06-2023,12
2617,2517,06-05-2023,1
9517,9417,16-06-2023,6
3649,3549,02-05-2023,1
5395,5295,14-07-2023,3
1222,1122,04-07-2023,12
9418,9318,15-05-2023,1
2281,2181,19-05-2023,3
6891,6791,08-07-2023,12
4820,4720,02-06-2023,3
7853,7753,22-05-2023,12
3807,3707,22-06-2023,1
3135,3035,09-05-2023,12
7506,7406,25-06-2023,3
6677,6577,25-05-2023,3
2207,2107,21-05-2023,3
2474,2374,27-07-2023,3
4723,4623,12-07-2023,3
2530,2430,30-05-2023,3
3024,2924,29-07-2023,6
2512,2412,07-05-2023,12
7540,7440,03-05-2023,3
6239,6139,12-06-2023,12
1603,1503,26-07-2023,3
4004,3904,11-05-2023,3
6590,6490,29-07-2023,1
1602,1502,16-07-2023,12
1698,1598,06-07-2023,3
3481,3381,28-05-2023,6
1843,1743,25-06-2023,6
7128,7028,29-05-2023,1
8943,8843,08-05-2023,6
8017,7917,10-05-2023,1
8823,8723,03-07-2023,12
9787,9687,02-06-2023,3
8857,8757,13-07-2023,12
3808,3708,20-06-2023,6
5689,5589,25-07-2023,1
755,655,18-07-2023,12
8262,8162,27-06-2023,3
6371,6271,15-05-2023,12
372,272,15-06-2023,6
8417,8317,10-06-2023,1
5499,5399,02-07-2023,12
1659,1559,29-06-2023,3
3281,3181,21-06-2023,1
9955,9855,10-06-2023,12
3891,3791,24-05-2023,6
2517,2417,13-06-2023,3
2776,2676,21-07-2023,1
6873,6773,12-07-2023,1
1323,1223,01-07-2023,6
7843,7743,11-06-2023,1
6807,6707,04-06-2023,12
4579,4479,11-05-2023,12
8566,8466,14-05-2023,1
6747,6647,15-05-2023,6
9950,9850,03-05-2023,12
6931,6831,04-06-2023,3
4663,4563,26-06-2023,3
5258,5158,29-06-2023,1
7574,7474,01-06-2023,6
6464,6364,04-06-2023,6
7568,7468,25-05-2023,12
4003,3903,09-05-2023,1
2580,2480,06-05-2023,1
4826,4726,09-06-2023,6
137,37,24-07-2023,6
2819,2719,14-07-2023,12
8896,8796,03-05-2023,12
5477,5377,05-06-2023,3
5247,5147,03-07-2023,6
649,549,03-07-2023,6
4646,4546,20-06-2023,6
7169,7069,28-07-2023,6
6961,6861,29-05-2023,6
9318,9218,10-06-2023,1
9722,9622,07-05-2023,12
5783,5683,31-07-2023,1
732,632,06-06-2023,3
7269,7169,24-07-2023,12
1619,1519,05-05-2023,1
8144,8044,11-05-2023,1
7532,7432,29-06-2023,6
4452,4352,17-07-2023,1
6841,6741,09-07-2023,12
6867,6767,26-06-2023,3
9186,9086,20-06-2023,1
2491,2391,27-05-2023,1
2810,2710,16-05-2023,6
3183,3083,06-05-2023,12
899,799,15-07-2023,3
7612,7512,08-06-2023,1
3408,3308,29-06-2023,6
7779,7679,20-05-2023,6
9777,9677,18-06-2023,6
2275,2175,09-06-2023,1
341,241,19-06-2023,3
5619,5519,30-05-2023,6
9368,9268,11-05-2023,1
1387,1287,19-07-2023,1
941,841,13-07-2023,6
1519,1419,15-05-2023,12
6023,5923,12-06-2023,1
10051,9951,17-06-2023,12
1239,1139,17-05-2023,6
1268,1168,05-07-2023,12
626,526,18-07-2023,1
6300,6200,27-06-2023,3
8595,8495,08-07-2023,3
6453,6353,20-07-2023,12
3317,3217,06-05-2023,6
5411,5311,20-07-2023,12
1995,1895,23-05-2023,3
6415,6315,24-07-2023,1
7109,7009,07-07-2023,1
8329,8229,08-07-2023,12
9074,8974,13-07-2023,6
9503,9403,29-05-2023,12
3596,3496,19-07-2023,3
2487,2387,22-06-2023,6
9992,9892,01-05-2023,12
9093,8993,07-07-2023,3
4470,4370,31-07-2023,1
6816,6716,23-06-2023,1
6312,6212,14-05-2023,1
8496,8396,11-07-2023,3
1693,1593,19-06-2023,3
550,450,01-08-2023,3
2397,2297,01-06-2023,3
6953,6853,18-07-2023,6
2464,2364,06-07-2023,12
8900,8800,14-07-2023,12
9645,9545,16-05-2023,1
9602,9502,25-07-2023,3
5690,5590,21-07-2023,3
6495,6395,21-05-2023,3
4597,4497,29-05-2023,3
6913,6813,22-07-2023,1
1042,942,17-06-2023,1
8660,8560,01-05-2023,6
6476,6376,25-05-2023,1
6232,6132,20-07-2023,6
3426,3326,25-05-2023,6
2591,2491,29-07-2023,12
5219,5119,07-05-2023,3
7534,7434,01-06-2023,1
1056,956,24-05-2023,12
4282,4182,24-07-2023,12
3068,2968,01-05-2023,12
8746,8646,18-05-2023,1
3435,3335,13-06-2023,3
3598,3498,15-06-2023,6
8242,8142,20-05-2023,12
7318,7218,18-06-2023,1
9870,9770,04-07-2023,12
4734,4634,05-07-2023,3
9156,9056,22-07-2023,12
8696,8596,17-05-2023,12
449,349,25-06-2023,1
2293,2193,20-05-2023,1
2390,2290,28-06-2023,3
4434,4334,23-06-2023,6
6908,6808,07-06-2023,12
9226,9126,07-06-2023,3
2345,2245,19-05-2023,1
1070,970,29-07-2023,6
4870,4770,13-05-2023,3
7539,7439,26-06-2023,1
5804,5704,31-07-2023,12
4862,4762,27-05-2023,3
7068,6968,10-05-2023,3
7646,7546,17-07-2023,6
4721,4621,10-06-2023,6
7690,7590,24-06-2023,12
2700,2600,21-06-2023,12
1806,1706,09-05-2023,6
9258,9158,22-06-2023,12
2533,2433,27-06-2023,6
9092,8992,18-06-2023,1
1470,1370,02-06-2023,6
8292,8192,20-06-2023,3
1979,1879,11-06-2023,6
1810,1710,08-06-2023,12
9477,9377,30-05-2023,12
3670,3570,26-05-2023,1
2324,2224,01-05-2023,12
7176,7076,25-05-2023,6
5326,5226,27-05-2023,6
7480,7380,17-06-2023,1
6549,6449,19-05-2023,12
7160,7060,08-07-2023,3
6842,6742,04-06-2023,6
9872,9772,02-06-2023,6
613,513,21-05-2023,1
6743,6643,20-06-2023,6
3112,3012,06-06-2023,3
7827,7727,23-05-2023,12
2585,2485,02-06-2023,6
6658,6558,09-06-2023,3
10049,9949,04-06-2023,12
1357,1257,11-06-2023,3
1200,1100,24-07-2023,1
5702,5602,09-07-2023,1
466,366,12-07-2023,1
5916,5816,09-06-2023,3
6738,6638,03-07-2023,12
7372,7272,07-05-2023,1
1776,1676,31-05-2023,6
6385,6285,28-07-2023,3
2267,2167,31-07-2023,3
9718,9618,08-06-2023,6
5621,5521,08-07-2023,12
943,843,20-07-2023,3
8068,7968,02-07-2023,6
571,471,30-05-2023,3
567,467,26-06-2023,3
4383,4283,03-07-2023,1
5992,5892,13-05-2023,1
7837,7737,30-05-2023,3
4307,4207,12-06-2023,3
8969,8869,17-05-2023,1
5161,5061,09-06-2023,12
9651,9551,08-06-2023,3
8236,8136,11-05-2023,12
7847,7747,12-06-2023,6
6809,6709,06-07-2023,1
6888,6788,30-06-2023,6
542,442,08-07-2023,6
291,191,30-06-2023,1
3008,2908,11-06-2023,12
3899,3799,08-06-2023,1
8314,8214,14-07-2023,6
9215,9115,07-05-2023,6
9109,9009,03-07-2023,6
5202,5102,28-06-2023,3
3082,2982,16-07-2023,3
5958,5858,04-05-2023,1
5591,5491,12-05-2023,12
9460,9360,28-05-2023,6
6940,6840,22-05-2023,6
4695,4595,28-07-2023,12
4900,4800,29-05-2023,3
3425,3325,11-07-2023,12
9614,9514,21-05-2023,1
543,443,09-06-2023,6
7456,7356,26-07-2023,12
6901,6801,27-06-2023,3
2850,2750,16-07-2023,12
3815,3715,02-07-2023,1
9451,9351,01-07-2023,3
3490,3390,31-05-2023,3
1479,1379,30-05-2023,6
408,308,30-06-2023,3
7321,7221,01-07-2023,1
938,838,22-06-2023,1
1149,1049,21-07-2023,1
3932,3832,12-05-2023,3
6500,6400,10-07-2023,1
4380,4280,05-06-2023,12
3066,2966,11-05-2023,3
5775,5675,19-05-2023,3
1205,1105,01-07-2023,6
8698,8598,01-06-2023,1
9357,9257,07-06-2023,6
8800,8700,03-06-2023,1
795,695,19-06-2023,6
886,786,01-05-2023,1
1186,1086,06-06-2023,6
2482,2382,23-05-2023,6
3638,3538,26-07-2023,6
