payment_id,subscription_id,amount,payment_date
2750,2118,42.99,2023-05-20
2751,2119,42.99,2023-07-02
2752,2120,1199.0,2023-06-08
2753,2121,37.99,2023-06-04
2754,2122,59.99,2023-06-29
2755,2123,3.99,2023-05-26
2756,2123,3.99,2023-06-25
2757,2123,3.99,2023-07-25
2758,2124,47.99,2023-07-15
2759,2125,24.99,2023-05-14
2760,2126,10.99,2023-07-05
2761,2127,22.49,2023-05-07
2762,2128,6.49,2023-06-25
2763,2128,6.49,2023-07-25
2764,2129,13.99,2023-06-25
2765,2130,17.99,2023-07-15
2766,2131,5299.99,2023-05-12
2767,2132,5299.99,2023-07-12
2768,2133,4.49,2023-07-10
2769,2134,499.0,2023-05-03
2770,2134,499.0,2023-06-02
2771,2134,499.0,2023-07-02
2772,2135,5299.99,2023-07-06
2773,2136,1999.0,2023-06-06
2774,2137,1999.0,2023-06-14
2775,2138,10.99,2023-06-18
2776,2139,31.99,2023-05-13
2777,2140,12.49,2023-07-25
2778,2141,4.49,2023-05-31
2779,2141,4.49,2023-06-30
2780,2141,4.49,2023-07-30
2781,2142,5299.99,2023-05-20
2782,2143,1999.0,2023-06-06
2783,2144,3899.0,2023-07-17
2784,2145,31.99,2023-05-08
2785,2146,31.99,2023-06-12
2786,2147,1199.0,2023-05-07
2787,2148,19.99,2023-07-01
2788,2149,5299.99,2023-05-06
2789,2150,5299.99,2023-07-25
2790,2151,19.99,2023-05-15
2791,2153,4.49,2023-05-04
2792,2153,4.49,2023-06-03
2793,2153,4.49,2023-07-03
2794,2154,31.99,2023-05-19
2795,2155,59.99,2023-06-10
2796,2156,2749.99,2023-06-30
2797,2157,548.99,2023-06-17
2798,2157,548.99,2023-07-17
2799,2158,42.99,2023-07-15
2800,2159,4.49,2023-06-17
2801,2159,4.49,2023-07-17
2802,2160,12.49,2023-05-08
2803,2161,5299.99,2023-06-07
2804,2162,10.99,2023-07-10
2805,2163,1539.99,2023-05-06
2806,2164,59.99,2023-07-22
2807,2165,3899.0,2023-07-14
2808,2166,3.99,2023-07-06
2809,2167,1999.0,2023-05-03
2810,2168,3.99,2023-07-15
2811,2169,3.99,2023-06-24
2812,2169,3.99,2023-07-24
2813,2170,6.49,2023-05-06
2814,2170,6.49,2023-06-05
2815,2170,6.49,2023-07-05
2816,2171,548.99,2023-06-24
2817,2171,548.99,2023-07-24
2818,2172,31.99,2023-05-04
2819,2173,2749.99,2023-07-08
2820,2174,12.49,2023-07-01
2821,2175,4.99,2023-06-21
2822,2175,4.99,2023-07-21
2823,2176,4.49,2023-07-19
2824,2177,13.99,2023-07-21
2825,2178,2749.99,2023-05-16
2826,2179,1539.99,2023-06-02
2827,2180,3899.0,2023-07-24
2828,2181,5299.99,2023-06-04
2829,2182,31.99,2023-05-20
2830,2183,2749.99,2023-07-21
2831,2184,499.0,2023-07-15
2832,2185,1539.99,2023-07-03
2833,2186,10.99,2023-07-03
2834,2187,12.49,2023-05-25
2835,2188,47.99,2023-05-19
2836,2189,548.99,2023-06-14
2837,2189,548.99,2023-07-14
2838,2190,10.99,2023-07-18
2839,2191,24.99,2023-07-09
2840,2192,24.99,2023-06-09
2841,2193,17.99,2023-05-27
2842,2194,10.99,2023-06-17
2843,2195,1199.0,2023-07-08
2844,2196,4.49,2023-06-02
2845,2196,4.49,2023-07-02
2846,2197,3899.0,2023-05-12
2847,2198,4.49,2023-06-24
2848,2198,4.49,2023-07-24
2849,2199,1199.0,2023-05-09
2850,2200,2749.99,2023-07-27
2851,2201,19.99,2023-07-10
2852,2202,31.99,2023-06-26
2853,2203,24.99,2023-06-18
2854,2204,17.99,2023-06-08
2855,2205,3899.0,2023-07-10
2856,2206,1199.0,2023-05-27
2857,2207,1199.0,2023-05-21
2858,2208,31.99,2023-07-28
2859,2209,17.99,2023-07-14
2860,2210,42.99,2023-07-14
2861,2211,42.99,2023-07-22
2862,2212,19.99,2023-06-13
2863,2214,4.49,2023-07-15
2864,2215,37.99,2023-05-03
2865,2216,47.99,2023-06-15
2866,2217,5299.99,2023-06-09
2867,2218,548.99,2023-06-16
2868,2218,548.99,2023-07-16
2869,2219,31.99,2023-05-30
2870,2220,19.99,2023-07-09
2871,2221,24.99,2023-07-11
2872,2222,499.0,2023-07-25
2873,2223,4.49,2023-05-03
2874,2223,4.49,2023-06-02
2875,2223,4.49,2023-07-02
2876,2224,42.99,2023-05-12
2877,2225,5299.99,2023-07-19
2878,2226,47.99,2023-06-22
2879,2227,1999.0,2023-05-19
2880,2228,4.99,2023-07-03
2881,2229,2749.99,2023-07-31
2882,2230,22.49,2023-06-27
2883,2231,59.99,2023-05-17
2884,2232,548.99,2023-05-04
2885,2232,548.99,2023-06-03
2886,2232,548.99,2023-07-03
2887,2233,3.99,2023-06-03
2888,2233,3.99,2023-07-03
2889,2234,17.99,2023-06-07
2890,2235,24.99,2023-06-15
2891,2236,13.99,2023-05-02
2892,2236,13.99,2023-07-31
2893,2237,1539.99,2023-05-30
2894,2238,1199.0,2023-05-03
2895,2239,3899.0,2023-05-09
2896,2240,42.99,2023-05-16
2897,2241,19.99,2023-07-28
2898,2242,499.0,2023-07-15
2899,2243,1999.0,2023-07-30
2900,2244,499.0,2023-07-18
2901,2245,31.99,2023-06-26
2902,2246,37.99,2023-06-07
2903,2247,1199.0,2023-05-07
2904,2248,12.49,2023-05-21
2905,2249,42.99,2023-06-10
2906,2250,1539.99,2023-06-02
2907,2251,42.99,2023-05-19
2908,2252,4.49,2023-06-03
2909,2252,4.49,2023-07-03
2910,2253,59.99,2023-07-07
2911,2254,6.49,2023-05-14
2912,2254,6.49,2023-06-13
2913,2254,6.49,2023-07-13
2914,2255,22.49,2023-06-17
2915,2256,59.99,2023-06-19
2916,2257,42.99,2023-07-12
2917,2258,5299.99,2023-07-24
2918,2259,31.99,2023-06-11
2919,2260,17.99,2023-07-05
2920,2261,17.99,2023-05-19
2921,2262,1999.0,2023-07-01
2922,2263,1999.0,2023-07-15
2923,2264,19.99,2023-05-09
2924,2265,4.99,2023-06-03
2925,2265,4.99,2023-07-03
2926,2266,13.99,2023-06-30
2927,2267,12.49,2023-07-31
2928,2268,6.49,2023-07-01
2929,2268,6.49,2023-07-31
2930,2269,24.99,2023-05-13
2931,2270,19.99,2023-05-12
2932,2271,1199.0,2023-06-18
2933,2272,3899.0,2023-06-03
2934,2273,59.99,2023-06-24
2935,2274,5299.99,2023-05-11
2936,2275,4.99,2023-06-09
2937,2275,4.99,2023-07-09
2938,2276,1199.0,2023-07-01
2939,2277,5299.99,2023-05-08
2940,2278,3.99,2023-07-15
2941,2279,10.99,2023-06-17
2942,2280,3.99,2023-07-28
2943,2281,10.99,2023-05-19
2944,2282,548.99,2023-07-15
2945,2283,13.99,2023-05-13
2946,2284,17.99,2023-05-07
2947,2285,12.49,2023-06-14
2948,2286,31.99,2023-05-11
2949,2287,548.99,2023-06-18
2950,2287,548.99,2023-07-18
2951,2288,37.99,2023-07-12
2952,2289,13.99,2023-07-08
2953,2290,10.99,2023-07-15
2954,2291,4.49,2023-07-21
2955,2292,19.99,2023-06-24
2956,2293,4.49,2023-05-20
2957,2293,4.49,2023-06-19
2958,2293,4.49,2023-07-19
2959,2294,31.99,2023-07-31
2960,2295,5299.99,2023-05-24
2961,2296,548.99,2023-05-29
2962,2296,548.99,2023-06-28
2963,2296,548.99,2023-07-28
2964,2297,1199.0,2023-06-28
2965,2298,24.99,2023-07-26
2966,2299,42.99,2023-05-03
2967,2300,499.0,2023-07-18
2968,2301,6.49,2023-06-05
2969,2301,6.49,2023-07-05
2970,2302,499.0,2023-07-07
2971,2303,59.99,2023-07-06
2972,2304,19.99,2023-07-29
2973,2305,1539.99,2023-07-04
2974,2306,10.99,2023-06-26
2975,2307,1199.0,2023-06-12
2976,2308,59.99,2023-05-11
2977,2309,17.99,2023-06-24
2978,2310,1199.0,2023-06-09
2979,2311,42.99,2023-05-06
2980,2312,17.99,2023-06-01
2981,2313,5299.99,2023-07-07
2982,2314,17.99,2023-05-01
2983,2314,17.99,2023-07-30
2984,2315,19.99,2023-06-29
2985,2316,22.49,2023-05-14
2986,2317,1199.0,2023-05-31
2987,2318,548.99,2023-06-21
2988,2318,548.99,2023-07-21
2989,2320,5299.99,2023-06-02
2990,2321,3899.0,2023-06-10
2991,2322,1199.0,2023-05-19
2992,2323,12.49,2023-07-04
2993,2324,42.99,2023-05-01
2994,2325,59.99,2023-05-27
2995,2326,1999.0,2023-07-26
2996,2327,548.99,2023-07-20
2997,2328,19.99,2023-07-12
2998,2329,1539.99,2023-06-22
2999,2330,22.49,2023-07-05
3000,2331,4.99,2023-06-24
3001,2331,4.99,2023-07-24
3002,2332,17.99,2023-05-31
3003,2333,4.99,2023-06-07
3004,2333,4.99,2023-07-07
3005,2334,1199.0,2023-07-29
3006,2335,59.99,2023-06-18
3007,2336,47.99,2023-05-15
3008,2337,24.99,2023-07-12
3009,2338,59.99,2023-06-02
3010,2339,1999.0,2023-06-05
3011,2340,5299.99,2023-07-16
3012,2342,1199.0,2023-05-27
3013,2343,31.99,2023-06-15
3014,2344,1539.99,2023-05-16
3015,2345,4.99,2023-05-19
3016,2345,4.99,2023-06-18
3017,2345,4.99,2023-07-18
3018,2346,4.99,2023-06-23
3019,2346,4.99,2023-07-23
3020,2347,4.99,2023-07-18
3021,2348,37.99,2023-06-11
3022,2349,19.99,2023-07-20
3023,2350,3.99,2023-05-12
3024,2350,3.99,2023-06-11
3025,2350,3.99,2023-07-11
3026,2351,1999.0,2023-06-12
3027,2352,1999.0,2023-06-21
3028,2353,548.99,2023-07-03
3029,2354,22.49,2023-06-08
3030,2355,1539.99,2023-06-12
3031,2356,5299.99,2023-07-21
3032,2357,4.49,2023-06-28
3033,2357,4.49,2023-07-28
3034,2358,5299.99,2023-07-03
3035,2359,47.99,2023-05-19
3036,2360,1199.0,2023-06-29
3037,2361,59.99,2023-05-21
3038,2362,3.99,2023-06-15
3039,2362,3.99,2023-07-15
3040,2363,12.49,2023-07-03
3041,2364,42.99,2023-06-15
3042,2365,5299.99,2023-06-16
3043,2366,6.49,2023-07-23
3044,2367,3899.0,2023-06-26
3045,2368,1539.99,2023-07-23
3046,2369,24.99,2023-05-12
3047,2370,10.99,2023-06-13
3048,2371,4.99,2023-05-16
3049,2371,4.99,2023-06-15
3050,2371,4.99,2023-07-15
3051,2372,10.99,2023-07-08
3052,2373,4.99,2023-06-18
3053,2373,4.99,2023-07-18
3054,2374,10.99,2023-06-04
3055,2375,499.0,2023-07-09
3056,2376,499.0,2023-07-02
3057,2377,1999.0,2023-05-03
3058,2378,2749.99,2023-05-03
3059,2379,548.99,2023-06-02
3060,2379,548.99,2023-07-02
3061,2381,4.49,2023-05-17
3062,2381,4.49,2023-06-16
3063,2381,4.49,2023-07-16
3064,2382,1999.0,2023-07-18
3065,2383,4.49,2023-07-18
3066,2384,499.0,2023-07-13
3067,2385,5299.99,2023-06-08
3068,2386,19.99,2023-06-26
3069,2387,37.99,2023-05-17
3070,2388,5299.99,2023-05-15
3071,2389,2749.99,2023-05-02
3072,2390,17.99,2023-06-28
3073,2391,37.99,2023-05-07
3074,2392,1999.0,2023-07-14
3075,2393,12.49,2023-07-07
3076,2394,37.99,2023-06-29
3077,2395,12.49,2023-06-09
3078,2396,37.99,2023-05-05
3079,2397,17.99,2023-06-01
3080,2398,37.99,2023-05-11
3081,2399,22.49,2023-05-31
3082,2400,6.49,2023-07-31
3083,2401,1539.99,2023-06-30
3084,2402,1199.0,2023-05-11
3085,2403,12.49,2023-07-15
3086,2404,31.99,2023-07-12
3087,2405,1199.0,2023-06-20
3088,2406,19.99,2023-07-29
3089,2407,19.99,2023-06-02
3090,2408,19.99,2023-07-20
3091,2409,59.99,2023-05-16
3092,2410,3899.0,2023-07-25
3093,2411,31.99,2023-07-04
3094,2412,12.49,2023-05-16
3095,2413,4.99,2023-06-18
3096,2413,4.99,2023-07-18
3097,2414,37.99,2023-05-19
3098,2415,47.99,2023-07-13
3099,2416,47.99,2023-07-07
3100,2417,31.99,2023-05-09
3101,2418,37.99,2023-07-25
3102,2419,59.99,2023-07-27
3103,2420,13.99,2023-07-08
3104,2421,3.99,2023-05-07
3105,2421,3.99,2023-06-06
3106,2421,3.99,2023-07-06
3107,2422,22.49,2023-05-02
3108,2423,3.99,2023-05-13
3109,2423,3.99,2023-06-12
3110,2423,3.99,2023-07-12
3111,2424,3.99,2023-05-18
3112,2424,3.99,2023-06-17
3113,2424,3.99,2023-07-17
3114,2425,42.99,2023-05-24
3115,2426,3.99,2023-07-18
3116,2427,17.99,2023-06-10
3117,2428,3899.0,2023-07-27
3118,2429,1999.0,2023-05-10
3119,2430,499.0,2023-07-04
3120,2431,13.99,2023-07-25
3121,2432,6.49,2023-05-07
3122,2432,6.49,2023-06-06
3123,2432,6.49,2023-07-06
3124,2433,47.99,2023-07-24
3125,2434,17.99,2023-07-07
3126,2435,42.99,2023-05-19
3127,2436,12.49,2023-05-16
3128,2437,17.99,2023-06-01
3129,2438,31.99,2023-05-31
3130,2440,37.99,2023-06-23
3131,2441,548.99,2023-06-27
3132,2441,548.99,2023-07-27
3133,2442,24.99,2023-06-15
3134,2443,1539.99,2023-06-16
3135,2444,42.99,2023-05-20
3136,2445,42.99,2023-06-06
3137,2446,1199.0,2023-06-12
3138,2447,499.0,2023-05-11
3139,2447,499.0,2023-06-10
3140,2447,499.0,2023-07-10
3141,2448,1539.99,2023-06-12
3142,2449,6.49,2023-07-15
3143,2450,3899.0,2023-06-15
3144,2451,42.99,2023-05-24
3145,2452,1199.0,2023-06-01
3146,2453,3899.0,2023-06-03
3147,2454,31.99,2023-05-12
3148,2455,5299.99,2023-07-13
3149,2456,13.99,2023-05-31
3150,2457,1199.0,2023-07-11
3151,2458,5299.99,2023-05-17
3152,2459,59.99,2023-07-10
3153,2460,13.99,2023-06-17
3154,2461,548.99,2023-07-22
3155,2462,24.99,2023-06-16
3156,2463,6.49,2023-07-18
3157,2464,47.99,2023-07-06
3158,2465,12.49,2023-07-23
3159,2466,548.99,2023-07-01
3160,2466,548.99,2023-07-31
3161,2467,19.99,2023-05-12
3162,2468,548.99,2023-07-13
3163,2469,37.99,2023-07-12
3164,2470,59.99,2023-05-19
3165,2471,6.49,2023-05-16
3166,2471,6.49,2023-06-15
3167,2471,6.49,2023-07-15
3168,2472,1199.0,2023-05-06
3169,2473,17.99,2023-06-15
3170,2474,13.99,2023-07-27
3171,2475,59.99,2023-06-25
3172,2476,4.49,2023-06-15
3173,2476,4.49,2023-07-15
3174,2477,59.99,2023-07-30
3175,2478,3899.0,2023-07-05
3176,2479,3899.0,2023-07-24
3177,2480,2749.99,2023-07-17
3178,2481,24.99,2023-06-01
3179,2482,24.99,2023-05-23
3180,2483,4.49,2023-05-19
3181,2483,4.49,2023-06-18
3182,2483,4.49,2023-07-18
3183,2484,1539.99,2023-05-22
3184,2485,59.99,2023-06-26
3185,2486,37.99,2023-05-25
3186,2487,19.99,2023-06-22
3187,2488,37.99,2023-06-12
3188,2489,548.99,2023-05-02
3189,2489,548.99,2023-06-01
3190,2489,548.99,2023-07-01
3191,2489,548.99,2023-07-31
3192,2490,3899.0,2023-06-26
3193,2491,4.49,2023-05-27
3194,2491,4.49,2023-06-26
3195,2491,4.49,2023-07-26
3196,2492,3.99,2023-06-15
3197,2492,3.99,2023-07-15
3198,2493,59.99,2023-05-18
3199,2494,24.99,2023-06-14
3200,2495,19.99,2023-06-07
3201,2496,1199.0,2023-06-11
3202,2497,5299.99,2023-06-10
3203,2498,4.99,2023-07-02
3204,2499,4.49,2023-07-05
3205,2500,3899.0,2023-07-04
3206,2501,17.99,2023-07-06
3207,2502,548.99,2023-05-18
3208,2502,548.99,2023-06-17
3209,2502,548.99,2023-07-17
3210,2503,1999.0,2023-07-11
3211,2504,4.49,2023-06-01
3212,2504,4.49,2023-07-01
3213,2504,4.49,2023-07-31
3214,2505,10.99,2023-05-14
3215,2506,37.99,2023-07-12
3216,2507,12.49,2023-05-03
3217,2508,19.99,2023-06-28
3218,2509,17.99,2023-05-21
3219,2510,59.99,2023-07-22
3220,2511,12.49,2023-06-18
3221,2512,59.99,2023-05-07
3222,2513,6.49,2023-05-04
3223,2513,6.49,2023-06-03
3224,2513,6.49,2023-07-03
3225,2514,3899.0,2023-06-26
3226,2515,31.99,2023-05-17
3227,2516,3899.0,2023-06-06
3228,2517,17.99,2023-06-13
3229,2518,4.49,2023-07-25
3230,2519,5299.99,2023-06-05
3231,2520,37.99,2023-06-25
3232,2521,10.99,2023-05-31
3233,2522,4.99,2023-05-12
3234,2522,4.99,2023-06-11
3235,2522,4.99,2023-07-11
3236,2523,2749.99,2023-07-27
3237,2524,1999.0,2023-06-25
3238,2525,3899.0,2023-07-27
3239,2526,499.0,2023-06-20
3240,2526,499.0,2023-07-20
3241,2527,59.99,2023-07-28
3242,2528,12.49,2023-05-26
3243,2529,10.99,2023-05-20
3244,2530,1539.99,2023-05-30
3245,2531,1539.99,2023-05-06
3246,2532,59.99,2023-07-26
3247,2533,1999.0,2023-06-27
3248,2534,17.99,2023-05-29
3249,2535,17.99,2023-06-28
3250,2536,3.99,2023-06-28
3251,2536,3.99,2023-07-28
3252,2537,1199.0,2023-07-04
3253,2538,3899.0,2023-07-31
3254,2539,17.99,2023-05-05
3255,2540,3899.0,2023-05-12
3256,2541,5299.99,2023-07-29
3257,2542,1999.0,2023-06-29
3258,2543,47.99,2023-05-07
3259,2544,1539.99,2023-05-10
3260,2545,12.49,2023-07-19
3261,2546,4.99,2023-07-29
3262,2547,1999.0,2023-06-29
3263,2548,3899.0,2023-07-05
3264,2549,4.49,2023-06-22
3265,2549,4.49,2023-07-22
3266,2550,3.99,2023-07-26
3267,2551,31.99,2023-07-30
3268,2552,5299.99,2023-06-24
3269,2553,6.49,2023-06-02
3270,2553,6.49,2023-07-02
3271,2554,17.99,2023-07-09
3272,2555,37.99,2023-05-13
3273,2556,42.99,2023-07-25
3274,2557,4.49,2023-07-09
3275,2558,499.0,2023-06-11
3276,2558,499.0,2023-07-11
3277,2559,47.99,2023-06-29
3278,2560,13.99,2023-06-20
3279,2561,6.49,2023-06-02
3280,2561,6.49,2023-07-02
3281,2562,12.49,2023-07-16
3282,2563,31.99,2023-06-02
3283,2564,548.99,2023-07-14
3284,2565,548.99,2023-06-26
3285,2565,548.99,2023-07-26
3286,2566,1199.0,2023-07-25
3287,2567,17.99,2023-06-13
3288,2568,42.99,2023-05-14
3289,2569,42.99,2023-07-09
3290,2570,1999.0,2023-07-05
3291,2571,1539.99,2023-06-25
3292,2572,1999.0,2023-06-26
3293,2573,31.99,2023-05-23
3294,2574,3899.0,2023-05-17
3295,2575,22.49,2023-07-22
3296,2576,1539.99,2023-05-03
3297,2577,3899.0,2023-07-27
3298,2578,1199.0,2023-05-24
3299,2579,5299.99,2023-07-10
3300,2580,548.99,2023-05-06
3301,2580,548.99,2023-06-05
3302,2580,548.99,2023-07-05
3303,2581,2749.99,2023-06-04
3304,2582,5299.99,2023-06-09
3305,2583,3899.0,2023-07-17
3306,2584,1199.0,2023-06-27
3307,2585,19.99,2023-06-02
3308,2586,3.99,2023-06-20
3309,2586,3.99,2023-07-20
3310,2587,37.99,2023-06-19
3311,2588,17.99,2023-07-09
3312,2589,17.99,2023-07-09
3313,2590,22.49,2023-05-10
3314,2591,5299.99,2023-07-29
3315,2592,5299.99,2023-07-10
3316,2593,22.49,2023-06-19
3317,2594,17.99,2023-06-12
3318,2595,13.99,2023-05-23
3319,2596,1999.0,2023-06-21
3320,2597,31.99,2023-05-30
3321,2598,6.49,2023-05-05
3322,2598,6.49,2023-06-04
3323,2598,6.49,2023-07-04
3324,2599,3899.0,2023-05-19
3325,2600,31.99,2023-05-19
3326,2601,4.49,2023-05-02
3327,2601,4.49,2023-06-01
3328,2601,4.49,2023-07-01
3329,2601,4.49,2023-07-31
3330,2603,37.99,2023-07-27
3331,2604,1999.0,2023-07-15
3332,2605,6.49,2023-05-25
3333,2605,6.49,2023-06-24
3334,2605,6.49,2023-07-24
3335,2606,1199.0,2023-06-21
3336,2607,24.99,2023-06-29
3337,2608,5299.99,2023-05-21
3338,2609,47.99,2023-05-01
3339,2610,6.49,2023-07-01
3340,2610,6.49,2023-07-31
3341,2611,17.99,2023-05-05
3342,2612,499.0,2023-05-08
3343,2612,499.0,2023-06-07
3344,2612,499.0,2023-07-07
3345,2613,59.99,2023-05-28
3346,2614,3899.0,2023-06-12
3347,2615,499.0,2023-06-13
3348,2615,499.0,2023-07-13
3349,2616,2749.99,2023-05-12
3350,2617,499.0,2023-05-06
3351,2617,499.0,2023-06-05
3352,2617,499.0,2023-07-05
3353,2618,499.0,2023-06-30
3354,2618,499.0,2023-07-30
3355,2619,10.99,2023-07-27
3356,2620,2749.99,2023-06-01
3357,2621,3.99,2023-07-01
3358,2621,3.99,2023-07-31
3359,2622,4.99,2023-07-13
3360,2623,1199.0,2023-05-29
3361,2624,47.99,2023-05-30
3362,2625,42.99,2023-06-06
3363,2626,47.99,2023-06-25
3364,2627,499.0,2023-07-03
3365,2628,42.99,2023-05-02
3366,2629,59.99,2023-07-14
3367,2630,31.99,2023-06-28
3368,2631,37.99,2023-05-04
3369,2632,13.99,2023-05-12
3370,2633,59.99,2023-05-30
3371,2634,37.99,2023-05-01
3372,2635,6.49,2023-05-03
3373,2635,6.49,2023-06-02
3374,2635,6.49,2023-07-02
3375,2636,4.99,2023-07-14
3376,2637,17.99,2023-06-02
3377,2638,1539.99,2023-06-08
3378,2639,1539.99,2023-07-16
3379,2640,3899.0,2023-06-22
3380,2641,13.99,2023-07-12
3381,2642,4.49,2023-07-15
3382,2643,1999.0,2023-06-08
3383,2644,24.99,2023-07-02
3384,2645,59.99,2023-05-03
3385,2646,4.99,2023-07-07
3386,2647,17.99,2023-05-21
3387,2648,499.0,2023-05-02
3388,2648,499.0,2023-06-01
3389,2648,499.0,2023-07-01
3390,2648,499.0,2023-07-31
3391,2649,4.49,2023-06-22
3392,2649,4.49,2023-07-22
3393,2650,4.99,2023-06-29
3394,2650,4.99,2023-07-29
3395,2651,3.99,2023-06-28
3396,2651,3.99,2023-07-28
3397,2652,1199.0,2023-06-09
3398,2653,19.99,2023-07-07
3399,2654,499.0,2023-06-17
3400,2654,499.0,2023-07-17
3401,2655,10.99,2023-05-02
3402,2655,10.99,2023-07-31
3403,2656,37.99,2023-07-24
3404,2657,1999.0,2023-05-07
3405,2658,19.99,2023-07-24
3406,2659,4.49,2023-06-21
3407,2659,4.49,2023-07-21
3408,2660,2749.99,2023-05-16
3409,2661,22.49,2023-06-30
3410,2662,4.49,2023-07-30
3411,2663,6.49,2023-07-18
3412,2664,1199.0,2023-06-16
3413,2665,6.49,2023-06-19
3414,2665,6.49,2023-07-19
3415,2666,2749.99,2023-06-27
3416,2667,59.99,2023-05-07
3417,2668,22.49,2023-05-05
3418,2669,12.49,2023-06-07
3419,2670,31.99,2023-05-22
3420,2671,31.99,2023-06-03
3421,2672,1199.0,2023-05-02
3422,2672,1199.0,2023-07-31
3423,2673,2749.99,2023-07-05
3424,2674,31.99,2023-06-05
3425,2675,59.99,2023-05-12
3426,2676,548.99,2023-07-11
3427,2677,1999.0,2023-06-21
3428,2678,31.99,2023-06-27
3429,2679,4.99,2023-05-19
3430,2679,4.99,2023-06-18
3431,2679,4.99,2023-07-18
3432,2680,37.99,2023-05-01
3433,2681,3.99,2023-07-12
3434,2682,59.99,2023-06-26
3435,2683,17.99,2023-06-10
3436,2684,10.99,2023-05-20
3437,2685,1999.0,2023-05-20
3438,2686,12.49,2023-06-09
3439,2687,12.49,2023-05-16
3440,2688,37.99,2023-07-19
3441,2689,42.99,2023-07-10
3442,2690,22.49,2023-07-10
3443,2691,6.49,2023-07-07
3444,2692,19.99,2023-06-25
3445,2693,6.49,2023-06-01
3446,2693,6.49,2023-07-01
3447,2693,6.49,2023-07-31
3448,2694,548.99,2023-05-27
3449,2694,548.99,2023-06-26
3450,2694,548.99,2023-07-26
3451,2695,19.99,2023-07-25
3452,2696,22.49,2023-05-06
3453,2697,4.99,2023-07-27
3454,2698,5299.99,2023-05-06
3455,2699,1999.0,2023-07-01
3456,2700,42.99,2023-06-21
3457,2701,1539.99,2023-05-28
3458,2702,13.99,2023-06-19
3459,2703,1999.0,2023-07-02
3460,2704,42.99,2023-05-04
3461,2705,499.0,2023-07-08
3462,2706,548.99,2023-07-10
3463,2707,1999.0,2023-07-08
3464,2708,1539.99,2023-07-09
3465,2709,12.49,2023-05-17
3466,2710,3899.0,2023-06-20
3467,2711,13.99,2023-05-03
3468,2712,499.0,2023-06-23
3469,2712,499.0,2023-07-23
3470,2713,4.49,2023-07-24
3471,2714,13.99,2023-07-12
3472,2715,1539.99,2023-07-18
3473,2716,22.49,2023-07-08
3474,2717,13.99,2023-05-27
3475,2718,3899.0,2023-05-26
3476,2719,3899.0,2023-05-10
3477,2720,12.49,2023-07-16
3478,2721,499.0,2023-05-22
3479,2721,499.0,2023-06-21
3480,2721,499.0,2023-07-21
3481,2722,3.99,2023-06-22
3482,2722,3.99,2023-07-22
3483,2723,3899.0,2023-06-15
3484,2724,22.49,2023-05-04
3485,2725,3.99,2023-06-19
3486,2725,3.99,2023-07-19
3487,2726,24.99,2023-05-29
3488,2727,3.99,2023-07-18
3489,2728,37.99,2023-06-02
3490,2729,4.99,2023-05-11
3491,2729,4.99,2023-06-10
3492,2729,4.99,2023-07-10
3493,2730,19.99,2023-05-26
3494,2731,499.0,2023-07-31
3495,2732,4.99,2023-05-28
3496,2732,4.99,2023-06-27
3497,2732,4.99,2023-07-27
3498,2733,12.49,2023-06-30
3499,2734,24.99,2023-07-19
3500,2735,24.99,2023-07-02
3501,2736,5299.99,2023-06-06
3502,2737,59.99,2023-05-19
3503,2738,3899.0,2023-07-02
3504,2739,1539.99,2023-06-17
3505,2740,19.99,2023-06-24
3506,2741,2749.99,2023-05-24
3507,2742,4.49,2023-07-24
3508,2743,4.99,2023-05-25
3509,2743,4.99,2023-06-24
3510,2743,4.99,2023-07-24
3511,2744,3899.0,2023-05-18
3512,2745,24.99,2023-05-31
3513,2746,1199.0,2023-07-31
3514,2748,10.99,2023-06-26
3515,2749,3899.0,2023-07-21
3516,2750,31.99,2023-07-15
3517,2751,3899.0,2023-07-28
3518,2752,2749.99,2023-07-22
3519,2753,12.49,2023-05-14
3520,2755,5299.99,2023-05-13
3521,2756,42.99,2023-05-13
3522,2757,1539.99,2023-05-25
3523,2758,1999.0,2023-07-11
3524,2759,1199.0,2023-05-21
3525,2760,22.49,2023-06-23
3526,2761,13.99,2023-07-27
3527,2762,1539.99,2023-06-20
3528,2763,13.99,2023-06-26
3529,2764,1199.0,2023-05-20
3530,2765,2749.99,2023-05-29
3531,2766,6.49,2023-05-27
3532,2766,6.49,2023-06-26
3533,2766,6.49,2023-07-26
3534,2767,2749.99,2023-06-18
3535,2768,31.99,2023-07-08
3536,2769,2749.99,2023-05-24
3537,2770,499.0,2023-05-12
3538,2770,499.0,2023-06-11
3539,2770,499.0,2023-07-11
3540,2771,10.99,2023-06-14
3541,2772,31.99,2023-07-04
3542,2773,10.99,2023-05-26
3543,2774,59.99,2023-05-12
3544,2775,10.99,2023-07-03
3545,2776,4.99,2023-07-21
3546,2777,6.49,2023-07-03
3547,2778,24.99,2023-06-24
3548,2779,24.99,2023-05-26
3549,2780,6.49,2023-06-01
3550,2780,6.49,2023-07-01
3551,2780,6.49,2023-07-31
3552,2781,12.49,2023-06-12
3553,2782,1999.0,2023-05-20
3554,2783,59.99,2023-06-30
3555,2784,1539.99,2023-07-01
3556,2785,548.99,2023-07-20
3557,2786,548.99,2023-07-17
3558,2787,548.99,2023-07-08
3559,2788,1999.0,2023-06-01
