trade_id,client_id,salesperson_id,trade_date,facevalue,actual_revenue,churn_date
3710,710,67,2023-02-13,134594,153541,
3711,82,47,2023-07-28,637701,492551,2023-08-03
3712,633,36,2023-08-08,504368,513850,
3713,158,66,2023-05-17,617734,626992,
3714,656,3,2022-11-06,87102,95887,
3715,344,62,2023-03-30,507251,548614,
3716,448,49,2023-07-27,367617,411529,
3717,492,47,2023-03-15,209975,241692,
3718,572,36,2023-06-10,971290,476806,2023-08-06
3719,484,57,2023-05-19,971932,671769,2023-07-20
3720,46,47,2023-05-29,120551,157600,
3721,290,33,2023-03-05,708523,99190,2023-05-13
3722,583,49,2023-06-05,995156,1002578,
3723,676,2,2023-08-08,279173,290228,
3724,608,2,2023-03-11,97997,101153,
3725,407,58,2023-07-05,422419,439502,
3726,103,71,2023-02-17,611034,514187,2023-04-03
3727,628,54,2023-01-14,548114,594633,
3728,186,60,2023-01-02,754770,774117,
3729,329,55,2023-06-15,977946,143662,2023-07-07
3730,216,73,2023-06-26,417781,457790,
3731,21,19,2022-08-24,428950,465476,
3732,511,38,2023-07-12,961046,558417,2023-07-20
3733,118,61,2023-06-17,281443,142840,2023-07-22
3734,138,43,2023-01-11,229134,248135,
3735,508,50,2023-08-08,532788,550649,
3736,525,61,2023-05-16,542121,553876,
3737,567,47,2023-08-04,447010,385762,2023-08-11
3738,332,33,2022-12-22,584472,286292,2023-02-22
3739,173,20,2023-04-10,872852,845982,2023-07-10
3740,7,7,2023-03-16,101434,148712,
3741,266,42,2023-05-13,458322,456387,2023-05-13
3742,749,24,2023-07-19,539309,544744,
3743,456,40,2023-08-10,601141,119131,2023-08-10
3744,19,14,2023-04-27,376053,402417,
3745,104,31,2023-07-25,965661,412370,2023-08-07
3746,679,38,2023-08-09,271517,315131,
3747,141,39,2023-06-28,733816,755726,
3748,50,21,2023-08-02,903144,905472,
3749,281,63,2023-08-09,196894,178680,2023-08-11
3750,317,8,2023-07-12,68119,89878,
3751,494,35,2023-01-05,499960,459262,2023-08-08
3752,726,34,2023-03-31,157898,199311,
3753,311,19,2023-05-12,751002,720145,2023-05-31
3754,257,4,2023-06-02,606624,613452,
3755,543,57,2023-07-29,572430,608654,
3756,273,15,2023-06-10,177344,204563,
3757,125,31,2023-08-02,584243,336554,2023-08-04
3758,61,32,2023-08-07,347570,381746,
3759,414,66,2023-03-16,233469,51357,2023-08-11
3760,108,18,2023-04-01,539263,561988,
3761,180,55,2023-02-26,710649,497602,2023-05-23
3762,736,55,2023-04-28,746239,492976,2023-07-06
3763,274,50,2023-02-26,610399,619160,
3764,685,67,2023-03-19,855053,870138,
3765,475,14,2023-07-12,96452,100604,
3766,695,15,2023-04-27,680905,367724,2023-08-04
3767,60,35,2022-11-20,916073,905303,2023-04-30
3768,401,38,2023-08-11,480705,505213,
3769,69,41,2023-08-01,905023,912232,
3770,100,61,2023-01-30,158621,182962,
3771,15,35,2023-07-31,552950,281162,2023-08-01
3772,116,25,2023-06-01,388694,390356,
3773,666,63,2023-05-27,907567,47821,2023-08-02
3774,211,28,2023-03-03,914686,936465,
3775,28,33,2023-04-23,806093,812293,
3776,726,42,2023-05-06,892545,552741,2023-05-06
3777,389,40,2023-07-29,465906,504344,
3778,360,36,2023-01-27,667944,672777,
3779,539,32,2023-06-12,800763,800883,
3780,211,34,2023-03-20,271376,281046,
3781,209,28,2023-08-08,336257,81931,2023-08-10
3782,5,15,2023-07-06,225790,37568,2023-07-26
3783,207,25,2023-04-13,636248,284089,2023-05-03
3784,550,49,2023-05-15,473833,315588,2023-07-06
3785,669,23,2023-08-08,809421,185641,2023-08-10
3786,131,69,2023-06-20,464968,487007,
3787,422,73,2023-06-04,183978,242760,
3788,386,31,2023-04-03,865036,872407,
3789,218,61,2023-02-07,512960,88415,2023-08-03
3790,136,10,2023-06-21,232296,232431,
3791,488,50,2023-02-04,738220,745638,
3792,715,24,2023-06-19,228234,251936,
3793,452,46,2023-06-19,851660,544224,2023-07-26
3794,699,7,2023-08-11,171429,195844,
3795,688,11,2023-03-26,907840,544179,2023-05-06
3796,197,57,2023-03-02,326188,64616,2023-03-16
3797,411,49,2022-09-21,620525,115253,2022-09-23
3798,424,42,2023-08-01,595070,597842,
3799,240,60,2023-03-03,872216,479518,2023-03-18
3800,116,49,2023-06-03,92858,116352,
3801,166,63,2023-08-01,181117,221964,
3802,679,65,2023-08-10,904120,552548,2023-08-11
3803,554,10,2023-07-09,102748,144000,
3804,84,50,2023-03-01,921920,66402,2023-07-30
3805,345,29,2023-05-06,116367,134596,
3806,368,43,2023-07-17,76741,92291,
3807,304,28,2023-08-06,917992,172812,2023-08-09
3808,492,22,2023-01-01,437439,444780,
3809,8,32,2023-01-07,941208,208927,2023-07-29
3810,72,46,2023-07-24,181281,204815,
3811,66,57,2023-06-06,473035,451876,2023-08-02
3812,495,25,2023-07-27,481990,491859,
3813,603,71,2023-04-16,430496,449047,
3814,613,30,2023-04-03,862233,647468,2023-07-12
3815,164,58,2023-06-12,523202,106547,2023-07-17
3816,85,46,2023-07-26,599990,56294,2023-07-29
3817,588,38,2023-07-27,481512,507088,
3818,665,32,2023-07-05,767647,727525,2023-08-01
3819,542,58,2023-04-11,272506,297577,
3820,167,49,2023-07-14,621854,635547,
3821,408,9,2023-07-11,970113,983972,
3822,740,35,2023-07-25,72712,97862,
3823,20,31,2023-07-17,233475,98752,2023-08-11
3824,663,53,2023-06-28,428493,341568,2023-07-02
3825,334,55,2023-03-23,651615,656788,
3826,114,67,2023-06-01,372254,384321,
3827,283,60,2023-07-14,80282,108841,
3828,152,29,2023-05-10,493155,131437,2023-07-02
3829,710,73,2023-04-15,374187,284646,2023-06-08
3830,637,7,2023-06-09,617713,620335,
3831,450,1,2023-07-22,427465,444563,
3832,386,71,2023-06-01,491780,506207,
3833,529,25,2023-07-27,351505,227323,2023-08-09
3834,321,3,2023-04-26,814701,843331,
3835,372,33,2023-07-03,619082,633829,
3836,611,49,2023-08-11,713734,287320,2023-08-11
3837,13,22,2023-07-16,62973,134271,
3838,403,29,2023-03-06,583652,609028,
3839,437,57,2023-04-13,66208,70819,
3840,424,10,2023-07-14,311737,328741,
3841,747,52,2023-06-15,552553,556937,
3842,549,51,2023-06-24,116427,142263,
3843,94,4,2023-03-02,539566,561197,
3844,501,26,2023-08-04,813489,340570,2023-08-05
3845,221,54,2023-07-18,203924,204665,
3846,664,61,2023-08-07,924207,263480,2023-08-11
3847,508,6,2023-07-15,163685,171351,
3848,240,41,2023-06-04,737287,300591,2023-08-10
3849,690,55,2023-08-02,655462,659957,
3850,37,57,2023-07-23,692372,665555,2023-07-31
3851,425,3,2023-07-07,867918,478014,2023-07-16
3852,69,5,2023-05-16,62091,76563,
3853,533,34,2022-10-13,931885,482510,2023-02-28
3854,522,30,2022-11-07,673093,697019,
3855,567,31,2023-08-01,799104,727123,2023-08-03
3856,659,61,2023-07-11,638098,339333,2023-07-26
3857,610,19,2023-06-16,998393,210079,2023-08-04
3858,63,22,2023-07-07,534571,543311,
3859,373,38,2023-08-08,246115,295764,
3860,394,65,2023-08-11,59768,61587,
3861,568,49,2022-11-14,704762,714411,
3862,715,62,2023-07-02,481527,505988,
3863,140,28,2023-05-31,403761,236188,2023-06-26
3864,611,39,2023-08-11,308084,320793,
3865,584,72,2023-08-07,711893,118522,2023-08-09
3866,135,60,2023-05-16,116313,157771,
3867,289,66,2023-07-08,225422,229812,
3868,103,31,2023-02-21,412063,430485,
3869,214,39,2023-05-16,475091,170406,2023-07-03
3870,684,29,2023-06-20,686987,303599,2023-07-30
3871,307,12,2023-04-07,54221,88209,
3872,556,51,2023-06-24,672874,688972,
3873,616,72,2023-07-17,666956,677584,
3874,56,27,2023-05-17,104976,116642,
3875,242,62,2023-06-11,387083,418143,
3876,229,73,2023-05-07,83117,90767,
3877,81,36,2023-07-30,623799,641106,
3878,208,31,2023-04-10,691142,692335,
3879,661,57,2023-03-16,940675,950837,
3880,165,45,2023-03-16,51335,58126,
3881,317,59,2023-04-13,213899,265284,
3882,24,43,2023-07-06,300185,327938,
3883,549,17,2023-02-05,341005,366942,
3884,565,12,2022-12-18,626889,511129,2023-03-14
3885,660,23,2023-02-27,456751,458841,
3886,53,40,2023-07-21,119706,31728,2023-07-30
3887,582,32,2023-01-26,549613,558048,
3888,237,10,2023-01-29,950249,954672,
3889,570,52,2023-06-10,881319,205860,2023-07-13
3890,505,22,2022-08-18,419731,446999,
3891,652,20,2023-05-04,359021,218440,2023-08-06
3892,398,10,2022-12-13,950783,825820,2023-01-08
3893,730,8,2022-09-24,878190,145833,2023-02-04
3894,103,4,2023-05-06,239424,130983,2023-05-09
3895,309,48,2023-02-12,773483,788429,
3896,190,46,2023-08-07,270006,306186,
3897,655,42,2022-11-23,550161,575511,
3898,69,8,2023-07-23,258699,89112,2023-08-09
3899,49,16,2022-11-03,613683,387230,2023-03-21
3900,430,64,2023-08-10,819965,832158,
3901,491,63,2023-06-01,303443,347936,
3902,62,4,2023-06-26,856442,875225,
3903,366,57,2023-07-19,521520,542306,
3904,457,6,2023-06-20,734899,762037,
3905,169,4,2023-02-22,777328,781990,
3906,63,12,2023-07-16,355806,236734,2023-08-02
3907,415,17,2023-07-25,832079,716650,2023-08-10
3908,746,55,2023-07-24,921679,932227,
3909,389,27,2023-08-06,263670,300226,
3910,336,36,2023-06-12,347676,379180,
3911,46,69,2023-07-31,544341,571712,
3912,712,60,2023-05-24,488846,505695,
3913,6,34,2023-07-12,652235,108295,2023-07-15
3914,331,42,2023-04-24,52849,75279,
3915,420,47,2023-05-29,400122,408797,
3916,693,26,2023-03-28,526132,98426,2023-05-09
3917,208,51,2023-01-11,345480,360981,
3918,384,37,2023-07-22,646039,649672,
3919,569,8,2023-01-10,795525,257951,2023-07-28
3920,463,71,2023-07-27,459642,473391,
3921,241,55,2023-04-20,626787,634541,
3922,338,46,2023-08-10,409801,426195,
3923,633,23,2023-06-18,854449,762511,2023-07-20
3924,1,38,2023-03-06,935314,937095,
3925,38,27,2023-04-21,821004,828734,
3926,91,20,2023-05-04,87702,91342,
3927,333,22,2023-06-25,342871,365194,
3928,463,21,2023-07-01,323847,330002,
3929,422,50,2022-11-12,679690,694581,
3930,485,35,2023-08-11,573962,476209,2023-08-11
3931,500,12,2022-12-12,941625,859557,2023-07-06
3932,527,17,2023-04-29,102363,128983,
3933,52,23,2023-03-30,859093,273360,2023-04-08
3934,114,4,2023-04-27,910896,117765,2023-06-03
3935,739,56,2023-08-08,534552,559616,
3936,115,54,2023-06-21,947996,141477,2023-06-28
3937,636,64,2023-06-09,729590,368354,2023-06-27
3938,657,24,2023-08-02,974601,158396,2023-08-07
3939,512,59,2023-08-06,421330,422967,
3940,549,67,2023-04-28,584756,148525,2023-04-29
3941,153,23,2023-07-31,287585,312588,
3942,462,10,2022-10-10,292183,318681,
3943,711,60,2023-07-23,595196,175345,2023-08-10
3944,107,31,2023-05-02,606644,650386,
3945,609,31,2023-05-20,835342,802566,2023-06-13
3946,155,24,2023-05-03,198191,190170,2023-05-25
3947,741,10,2023-08-06,444281,456644,
3948,470,24,2023-07-05,825636,835154,
3949,220,65,2023-04-02,153042,182295,
3950,427,10,2023-07-24,444329,182047,2023-07-24
3951,45,5,2023-08-01,924094,931846,
3952,488,25,2022-12-12,401588,415111,
3953,205,11,2023-04-22,668625,696116,
3954,463,37,2023-07-24,295660,332101,
3955,584,56,2023-08-09,218709,253870,
3956,147,11,2023-05-27,976139,990787,
3957,295,57,2023-07-29,875578,588684,2023-08-05
3958,236,53,2023-06-18,400967,409065,
3959,52,3,2023-05-01,933203,501105,2023-06-30
3960,608,43,2023-07-05,565151,599409,
3961,93,40,2023-07-28,223615,276499,
3962,114,70,2023-07-08,681489,702060,
3963,247,1,2023-07-21,678445,627355,2023-08-03
3964,675,48,2023-05-11,499724,145511,2023-06-29
3965,293,10,2023-03-06,710108,732147,
3966,699,25,2023-08-05,877241,890421,
3967,2,69,2023-01-21,560466,593190,
3968,504,65,2023-05-10,186301,229381,
3969,515,73,2023-06-11,160391,169715,
3970,386,53,2023-06-06,903793,906604,
3971,98,59,2023-07-04,880024,303716,2023-07-31
3972,538,50,2023-02-19,918478,938530,
3973,157,20,2023-01-13,204553,251031,
3974,558,27,2023-05-17,848283,343241,2023-07-20
3975,184,32,2023-04-21,309350,321501,
3976,285,16,2023-08-03,649367,655592,
3977,77,2,2022-11-21,640212,643059,
3978,166,71,2022-09-14,898340,545835,2022-11-19
3979,134,10,2023-04-09,751959,765716,
3980,525,39,2023-04-02,529060,544541,
3981,334,41,2023-05-12,196852,256343,
3982,743,30,2023-07-11,204548,217610,
3983,263,45,2023-06-24,755949,527553,2023-07-03
3984,79,44,2023-05-14,237279,258564,
3985,284,55,2023-08-06,848026,865702,
3986,154,32,2023-05-05,124090,116503,2023-07-29
3987,570,45,2023-05-11,445500,460672,
3988,224,66,2023-08-09,658674,679041,
3989,97,73,2023-06-18,175449,182354,
3990,724,16,2023-07-14,398293,417025,
3991,236,71,2022-12-29,186107,187721,
3992,615,38,2023-05-22,444252,489513,
3993,502,63,2022-10-26,453267,356764,2022-12-20
3994,55,10,2023-07-08,321882,345208,
3995,563,63,2022-12-15,764430,774448,
3996,141,12,2023-04-17,884387,604936,2023-05-22
3997,11,43,2022-12-28,252586,299979,
3998,46,45,2023-06-03,95444,109969,
3999,249,46,2022-09-24,306308,333707,
4000,427,41,2023-08-08,894470,121354,2023-08-10
4001,435,50,2023-06-21,747577,768379,
4002,257,15,2023-05-01,842239,386890,2023-05-07
4003,165,3,2023-05-21,189516,93996,2023-06-29
4004,550,73,2023-06-30,768485,475760,2023-07-23
4005,471,4,2023-05-03,999143,360317,2023-05-19
4006,753,46,2023-03-30,603513,338093,2023-04-16
4007,593,72,2023-06-02,203973,251775,
4008,125,23,2023-08-03,566849,578598,
4009,197,36,2023-04-29,205780,240782,
4010,75,71,2023-08-10,761607,764259,
4011,229,59,2023-05-12,796475,434362,2023-07-18
4012,102,45,2023-01-09,561589,589629,
4013,155,30,2023-02-27,229408,233811,
4014,450,68,2023-07-13,158108,191967,
4015,720,62,2023-06-30,755583,435477,2023-07-31
4016,318,64,2023-03-02,773388,805883,
4017,473,68,2023-06-18,162856,189754,
4018,221,16,2023-07-20,746535,760433,
4019,293,56,2023-07-19,551852,53150,2023-08-06
4020,740,12,2023-02-11,348782,367184,
4021,426,53,2023-07-21,303395,306817,
4022,305,25,2023-07-29,55815,60037,
4023,102,28,2023-02-24,359481,400023,
4024,96,57,2023-04-06,789820,796664,
4025,263,60,2023-08-03,223460,228400,
4026,440,19,2023-07-16,707195,245533,2023-07-21
4027,583,9,2023-06-30,309718,327379,
4028,50,66,2023-08-08,162649,169324,
4029,395,72,2023-08-05,724355,728506,
4030,408,55,2023-07-24,55143,70920,
4031,244,4,2023-05-21,978575,985459,
4032,399,59,2023-04-18,726130,700624,2023-05-30
4033,563,30,2022-11-14,323504,335059,
4034,218,18,2023-05-16,182068,189085,
4035,582,25,2022-12-21,294308,309460,
4036,604,1,2023-06-03,999671,576303,2023-08-04
4037,33,31,2023-08-11,371887,380423,
4038,289,33,2023-05-14,175374,205417,
4039,746,19,2023-07-16,661510,427917,2023-08-05
4040,682,6,2023-07-25,734915,125520,2023-08-04
4041,595,36,2023-05-10,334046,337054,
4042,323,16,2023-07-14,927523,719394,2023-07-26
4043,204,70,2022-09-27,76704,94820,
4044,264,25,2022-11-28,933370,351663,2022-12-25
4045,299,7,2023-06-03,910800,62682,2023-06-19
4046,279,9,2022-11-18,690595,701133,
4047,428,36,2023-08-07,758424,780035,
4048,236,20,2023-01-14,422848,346166,2023-06-18
4049,639,27,2023-04-15,462920,300300,2023-07-02
4050,409,13,2023-08-02,794720,549253,2023-08-03
4051,362,16,2023-03-04,748598,127054,2023-03-19
4052,189,46,2023-05-30,598899,485350,2023-07-07
4053,629,73,2022-11-05,660533,672315,
4054,460,19,2023-05-21,254149,290140,
4055,60,36,2023-06-13,452818,473392,
4056,690,38,2023-07-29,318046,361251,
4057,494,38,2023-01-03,951752,416962,2023-01-09
4058,389,4,2023-05-05,444695,485712,
4059,735,10,2023-01-24,102612,52991,2023-05-14
4060,310,18,2023-08-03,716834,229988,2023-08-09
4061,280,13,2023-08-06,290024,308705,
4062,687,7,2023-08-02,555201,571036,
4063,93,30,2023-05-06,770331,655059,2023-07-11
4064,581,21,2023-02-24,503810,323994,2023-07-18
4065,545,62,2023-07-22,311290,338521,
4066,419,6,2022-09-23,156616,158874,
4067,208,29,2023-01-27,637079,329568,2023-04-15
4068,662,57,2023-01-05,723716,113827,2023-05-25
4069,321,41,2023-06-19,959262,537800,2023-06-26
4070,703,59,2023-07-04,288625,256871,2023-07-23
4071,727,29,2023-05-03,464784,470414,
4072,612,52,2023-07-27,975143,981732,
4073,318,49,2023-07-11,121182,126362,
4074,154,64,2023-07-17,555638,560920,
4075,29,24,2023-07-07,843856,199520,2023-08-07
4076,511,6,2023-06-30,496670,511748,
4077,435,59,2023-01-24,466443,479158,
4078,99,24,2023-07-04,521874,539414,
4079,95,40,2023-07-28,336706,340694,
4080,326,3,2022-12-17,208431,216891,
4081,176,53,2023-07-15,849220,872296,
4082,20,41,2023-08-03,733965,737801,
4083,745,1,2023-03-10,174101,211006,
4084,644,22,2023-06-07,997355,322265,2023-06-24
4085,62,29,2023-03-14,638045,319080,2023-04-15
4086,568,8,2023-01-13,809700,816896,
4087,497,9,2023-07-30,724079,740242,
4088,424,41,2023-07-04,412656,437685,
4089,114,66,2023-05-02,166676,192535,
4090,32,66,2023-06-02,797752,668421,2023-07-06
4091,213,9,2023-08-01,760874,219032,2023-08-09
4092,201,15,2023-04-19,735060,747164,
4093,609,49,2023-03-31,182951,185104,
4094,645,15,2023-08-04,823078,816559,2023-08-06
4095,610,19,2023-08-06,796531,809476,
4096,220,15,2023-07-30,597104,608649,
4097,683,58,2023-08-07,971642,388582,2023-08-10
4098,756,66,2023-05-22,111879,115030,
4099,127,32,2023-07-22,720310,724435,
4100,483,34,2023-07-19,995185,540179,2023-07-21
4101,363,33,2023-02-12,869467,454269,2023-03-16
4102,376,4,2023-07-22,979160,570966,2023-08-02
4103,650,47,2023-08-09,850816,473735,2023-08-11
4104,338,58,2023-08-11,802124,270903,2023-08-11
4105,14,44,2023-05-18,411701,434384,
4106,384,16,2023-07-22,69778,77601,
4107,701,32,2023-05-09,451126,490284,
4108,65,26,2023-03-18,617566,564862,2023-05-23
4109,535,41,2023-06-23,122798,175647,
4110,152,22,2023-05-16,242479,118002,2023-07-08
4111,738,44,2023-06-12,245662,280274,
4112,725,27,2023-06-20,57227,106628,
4113,735,11,2023-03-30,836732,840312,
4114,550,1,2023-06-21,482838,497427,
4115,187,13,2023-06-17,634290,656787,
4116,227,44,2023-02-26,861533,322852,2023-05-02
4117,129,65,2023-08-07,159886,175054,
4118,382,33,2023-02-19,839542,842661,
4119,197,4,2023-06-12,658568,276116,2023-07-30
4120,126,60,2023-05-03,275830,296076,
4121,507,47,2023-06-27,453913,163156,2023-07-11
4122,296,60,2022-10-19,840262,840913,
4123,376,13,2023-08-09,509760,523500,
4124,268,30,2023-07-30,339797,367532,
4125,54,18,2023-07-14,411072,439479,
4126,109,20,2023-05-16,722840,75775,2023-08-09
4127,542,33,2023-06-11,935059,70961,2023-07-03
4128,372,28,2023-04-28,742568,163507,2023-06-29
4129,403,58,2022-12-28,730183,453651,2023-05-12
4130,368,54,2023-07-19,126541,44899,2023-08-07
4131,442,65,2023-08-09,934597,60321,2023-08-10
4132,276,8,2023-02-17,451184,464212,
4133,359,71,2023-08-11,639444,643558,
4134,735,41,2023-02-21,58676,92243,
4135,10,31,2023-06-26,114681,165180,
4136,115,59,2023-07-13,235909,244469,
4137,43,26,2023-06-12,401609,423911,
4138,124,4,2023-07-25,402408,406973,
4139,551,21,2023-01-06,783787,805554,
4140,296,51,2023-06-01,304937,305404,
4141,408,66,2023-07-02,102859,137095,
4142,538,73,2023-05-28,893326,903694,
4143,173,35,2023-05-04,750080,671012,2023-07-31
4144,650,54,2023-08-09,731017,296051,2023-08-11
4145,393,1,2023-07-11,724224,738018,
4146,434,70,2023-02-06,970017,921089,2023-02-15
4147,285,71,2023-02-06,411081,451501,
4148,111,14,2023-06-13,972723,987744,
4149,274,66,2023-04-24,76293,126317,
4150,366,25,2023-05-20,276968,283373,
4151,193,52,2023-08-08,772924,47492,2023-08-08
4152,683,49,2023-08-09,876671,254004,2023-08-10
4153,696,62,2023-08-05,436356,440393,
4154,332,37,2023-01-09,576888,589444,
4155,711,36,2023-07-12,762937,782922,
4156,225,35,2023-05-29,533919,63544,2023-07-16
4157,189,3,2023-07-29,818215,828062,
4158,131,27,2022-11-14,756051,377268,2023-04-12
4159,150,60,2023-06-28,126930,178515,
4160,146,65,2023-07-08,742403,534343,2023-07-09
4161,376,1,2023-02-15,651817,586546,2023-04-08
4162,277,71,2023-05-29,165009,215204,
4163,503,20,2023-08-07,819493,842072,
4164,585,59,2023-07-05,561521,515312,2023-08-06
4165,733,34,2023-08-04,248048,251032,
4166,316,70,2022-12-11,743082,324536,2023-03-07
4167,374,39,2022-12-31,537801,294469,2023-08-05
4168,222,71,2023-08-03,714618,743068,
4169,721,12,2023-08-06,748014,753164,
4170,649,4,2023-05-08,185124,196056,
4171,247,42,2023-08-06,731782,684990,2023-08-09
4172,170,25,2023-07-20,202128,257763,
4173,228,50,2023-05-27,889247,413986,2023-06-08
4174,542,12,2023-08-09,344337,352350,
4175,512,41,2023-04-30,75718,126013,
4176,94,30,2023-03-05,873838,877069,
4177,400,42,2023-01-15,810799,349842,2023-02-07
4178,632,50,2023-07-23,704218,725129,
4179,187,56,2023-05-12,441711,449907,
4180,109,67,2023-06-23,545907,559613,
4181,412,1,2023-07-19,377600,390673,
4182,531,71,2023-07-19,721620,728630,
4183,639,22,2023-03-14,796108,823634,
4184,35,32,2023-07-07,646343,168551,2023-07-26
4185,747,30,2023-07-18,365211,366786,
4186,513,22,2023-07-07,79888,87477,
4187,209,35,2023-02-14,472505,486998,
4188,573,11,2023-07-19,295483,313983,
4189,30,39,2023-04-25,778932,620911,2023-06-09
4190,165,70,2023-03-19,485178,501891,
4191,202,12,2023-01-25,877750,820278,2023-03-19
4192,725,14,2023-07-06,737262,548889,2023-07-28
4193,120,35,2023-04-21,579379,478899,2023-06-25
4194,153,37,2023-08-10,739083,749859,
4195,544,6,2023-02-19,226846,227691,
4196,629,38,2023-07-22,469107,306827,2023-08-01
4197,264,8,2022-10-14,111387,144977,
4198,140,41,2023-06-26,507238,528801,
4199,291,65,2023-03-28,389623,405513,
4200,367,66,2023-04-07,670246,520822,2023-04-08
4201,416,9,2023-04-29,808626,809752,
4202,623,7,2023-08-01,68655,104244,
4203,370,6,2023-06-20,325642,345399,
4204,90,58,2023-06-07,593205,599646,
4205,451,15,2023-04-24,62018,66354,
4206,210,33,2023-06-14,803480,657415,2023-07-13
4207,380,34,2023-06-02,638244,669781,
4208,247,20,2023-08-08,557215,487836,2023-08-11
4209,405,19,2023-06-30,986164,183896,2023-08-07
4210,230,49,2023-07-28,591315,596842,
4211,678,16,2023-02-08,839649,559102,2023-04-06
4212,443,33,2023-04-28,301119,317550,
4213,727,41,2023-07-10,97520,98600,
4214,715,69,2023-06-22,944567,518347,2023-07-06
4215,173,44,2023-05-08,976289,793135,2023-07-19
4216,569,36,2022-11-29,304304,349102,
4217,687,32,2023-07-31,356398,369519,
4218,504,12,2023-05-14,530425,533298,
4219,104,48,2023-08-09,174012,198720,
4220,587,3,2023-08-11,464391,476851,
4221,551,29,2023-03-11,713635,714559,
4222,400,43,2023-04-05,74425,98274,
4223,64,46,2022-11-02,899441,109549,2023-01-15
4224,375,3,2023-06-13,474920,499740,
4225,628,48,2023-05-15,661845,684216,
4226,655,59,2023-02-23,438940,46785,2023-04-15
4227,24,46,2023-08-08,708780,718295,
4228,265,73,2023-01-30,964889,283659,2023-03-03
4229,742,55,2023-07-04,283856,301373,
4230,496,10,2023-06-10,641769,414849,2023-07-22
4231,320,66,2022-10-26,664738,679013,
4232,314,30,2023-07-04,898419,166843,2023-07-31
4233,340,52,2023-08-06,289792,295176,
4234,639,7,2023-05-22,616292,638702,
4235,301,13,2023-07-24,52039,54426,
4236,504,67,2023-01-17,147239,157567,
4237,470,53,2022-12-24,851210,858207,
4238,712,25,2023-05-07,203968,206455,
4239,37,65,2023-06-23,736666,757075,
4240,356,41,2023-07-26,802849,274246,2023-07-26
4241,465,9,2023-06-10,357948,210429,2023-07-27
4242,394,70,2023-08-10,939246,950253,
4243,687,12,2023-07-27,226501,231898,
4244,360,47,2023-03-30,937080,218474,2023-06-07
4245,729,44,2023-05-10,606408,612200,
4246,560,1,2023-03-07,661047,522121,2023-03-18
4247,339,1,2023-06-07,257944,288377,
4248,9,3,2023-05-15,90179,114235,
4249,358,10,2023-04-29,190769,193575,
4250,421,6,2023-07-13,286525,304949,
4251,319,38,2023-08-07,127959,57154,2023-08-10
4252,570,34,2023-05-04,597546,621501,
4253,113,54,2022-12-05,137360,160768,
4254,629,19,2022-12-31,790962,284510,2023-07-24
4255,151,6,2023-07-23,493094,499847,
4256,429,23,2023-07-27,152531,173664,
4257,33,28,2023-08-04,87177,99694,
4258,570,42,2023-06-30,234108,51372,2023-07-30
4259,619,70,2023-05-24,412374,422539,
4260,283,8,2023-07-11,999123,482263,2023-07-18
4261,374,54,2023-06-30,694093,708720,
4262,485,28,2023-08-10,685170,501504,2023-08-10
4263,418,17,2023-04-20,344689,324155,2023-08-01
4264,457,8,2023-04-16,628718,632743,
4265,194,65,2023-08-06,206619,246987,
4266,475,44,2023-06-19,89398,68927,2023-06-29
4267,744,18,2023-07-22,764482,771143,
4268,66,11,2023-04-26,643463,227280,2023-08-08
4269,101,60,2023-05-15,429786,291365,2023-05-17
4270,251,46,2023-03-09,521399,536396,
4271,491,12,2023-04-04,967701,189898,2023-05-17
4272,60,54,2023-07-14,770548,651778,2023-07-25
4273,720,68,2023-07-06,838803,840619,
4274,426,25,2023-08-07,206840,62494,2023-08-11
4275,677,72,2023-08-04,115037,117232,
4276,202,53,2023-04-09,714021,619510,2023-07-13
4277,18,45,2023-02-02,404689,436172,
4278,307,65,2023-04-18,667598,133850,2023-04-22
4279,499,44,2023-02-05,787597,788267,
4280,92,6,2023-04-06,690723,695171,
4281,222,17,2023-07-08,628716,639678,
4282,385,23,2023-04-24,642541,663340,
4283,599,31,2022-12-27,970238,975737,
4284,38,34,2023-07-11,262123,266780,
4285,604,7,2023-06-28,235011,244964,
4286,103,25,2023-07-13,384732,405393,
4287,44,34,2023-07-27,628627,650604,
4288,556,64,2023-07-19,483578,118152,2023-07-22
4289,613,33,2023-07-02,292397,332823,
4290,174,64,2023-07-20,64684,86847,
4291,667,70,2023-01-10,398819,408011,
4292,263,8,2023-04-27,223480,268122,
4293,170,55,2023-05-10,281406,177034,2023-06-14
4294,250,68,2023-05-28,610285,612093,
4295,362,7,2023-06-12,575349,587233,
4296,746,38,2023-07-13,97340,117169,
4297,122,53,2023-06-30,366251,372014,
4298,342,13,2023-02-09,947033,408040,2023-03-28
4299,325,12,2023-07-26,499020,507098,
4300,526,55,2022-11-21,723933,505872,2023-06-29
4301,384,33,2023-08-11,53683,88800,
4302,224,55,2023-03-18,685012,701197,
4303,258,50,2023-04-09,846742,630670,2023-04-25
4304,355,15,2023-07-22,454806,458868,
4305,80,71,2023-03-06,116905,121517,
4306,407,6,2023-05-01,331345,368191,
4307,478,54,2023-06-30,793373,807051,
4308,698,44,2023-08-05,469917,486958,
4309,739,43,2023-08-07,653554,35204,2023-08-10
4310,593,46,2023-01-06,697883,721215,
4311,388,37,2023-02-18,552486,561641,
4312,637,72,2023-06-16,909836,923341,
